trivial, nontrivial, cycles, bl, routed, usage
3, 5, 38, 1, 4, 0.166667
3, 5, 38, 1, 4, 0.166667
4, 4, 31, 0, 4, 0.222222
4, 4, 31, 0, 4, 0.222222
4, 4, 31, 0, 4, 0.222222
5, 3, 26, 0, 3, 0.194444
5, 3, 24, 0, 3, 0.222222
4, 4, 28, 1, 3, 0.166667
5, 3, 21, 0, 3, 0.194444
4, 4, 40, 1, 3, 0.166667
2, 6, 54, 2, 4, 0.111111
3, 5, 38, 1, 4, 0.166667
4, 4, 31, 0, 4, 0.222222
3, 5, 47, 1, 4, 0.166667
4, 4, 31, 0, 4, 0.222222
4, 4, 46, 1, 3, 0.166667
5, 3, 31, 1, 2, 0.138889
4, 4, 42, 2, 2, 0.111111
4, 4, 41, 1, 3, 0.166667
4, 4, 28, 1, 3, 0.138889
2, 6, 54, 2, 4, 0.111111
3, 5, 38, 1, 4, 0.166667
4, 4, 31, 0, 4, 0.222222
3, 5, 47, 1, 4, 0.166667
4, 4, 31, 0, 4, 0.222222
4, 4, 46, 1, 3, 0.166667
5, 3, 31, 1, 2, 0.138889
4, 4, 42, 2, 2, 0.111111
4, 4, 41, 1, 3, 0.166667
4, 4, 28, 1, 3, 0.138889
3, 5, 38, 1, 4, 0.166667
3, 5, 38, 1, 4, 0.166667
4, 4, 31, 0, 4, 0.222222
4, 4, 31, 0, 4, 0.222222
4, 4, 31, 0, 4, 0.222222
5, 3, 26, 0, 3, 0.194444
5, 3, 24, 0, 3, 0.222222
4, 4, 28, 1, 3, 0.166667
5, 3, 21, 0, 3, 0.194444
4, 4, 40, 1, 3, 0.166667
2, 6, 64, 0, 6, 0.305556
2, 6, 64, 0, 6, 0.305556
4, 4, 31, 0, 4, 0.222222
4, 4, 31, 0, 4, 0.222222
4, 4, 31, 0, 4, 0.222222
5, 3, 26, 0, 3, 0.194444
5, 3, 20, 0, 2, 0.222222
4, 4, 14, 1, 1, 0.111111
5, 3, 21, 0, 3, 0.194444
4, 4, 40, 1, 3, 0.166667
2, 6, 64, 0, 6, 0.305556
2, 6, 64, 0, 6, 0.305556
4, 4, 31, 0, 4, 0.222222
4, 4, 31, 0, 4, 0.222222
4, 4, 31, 0, 4, 0.222222
5, 3, 26, 0, 3, 0.194444
5, 3, 20, 0, 2, 0.222222
4, 4, 14, 1, 1, 0.111111
5, 3, 21, 0, 3, 0.194444
4, 4, 40, 1, 3, 0.166667
2, 6, 62, 1, 5, 0.194444
2, 6, 64, 0, 6, 0.305556
3, 5, 44, 0, 5, 0.277778
3, 5, 44, 0, 5, 0.277778
3, 5, 44, 0, 5, 0.277778
5, 3, 26, 0, 3, 0.194444
4, 4, 20, 0, 2, 0.194444
4, 4, 14, 1, 1, 0.111111
4, 4, 37, 1, 3, 0.138889
3, 5, 47, 1, 4, 0.166667
3, 5, 38, 1, 4, 0.166667
3, 5, 38, 1, 4, 0.166667
4, 4, 31, 0, 4, 0.222222
3, 5, 47, 1, 4, 0.166667
4, 4, 31, 0, 4, 0.222222
4, 4, 46, 1, 3, 0.166667
5, 3, 31, 1, 2, 0.138889
4, 4, 42, 2, 2, 0.111111
4, 4, 41, 1, 3, 0.166667
4, 4, 28, 1, 3, 0.138889
2, 6, 64, 0, 6, 0.305556
2, 6, 64, 0, 6, 0.305556
4, 4, 31, 0, 4, 0.222222
4, 4, 31, 0, 4, 0.222222
4, 4, 31, 0, 4, 0.222222
5, 3, 26, 0, 3, 0.194444
5, 3, 20, 0, 2, 0.222222
4, 4, 14, 1, 1, 0.111111
5, 3, 21, 0, 3, 0.194444
4, 4, 40, 1, 3, 0.166667
2, 6, 62, 1, 5, 0.194444
2, 6, 64, 0, 6, 0.305556
3, 5, 44, 0, 5, 0.277778
3, 5, 44, 0, 5, 0.277778
3, 5, 44, 0, 5, 0.277778
5, 3, 26, 0, 3, 0.194444
4, 4, 20, 0, 2, 0.194444
4, 4, 14, 1, 1, 0.111111
4, 4, 37, 1, 3, 0.138889
3, 5, 47, 1, 4, 0.166667
2, 6, 64, 0, 6, 0.305556
2, 6, 64, 0, 6, 0.305556
4, 4, 31, 0, 4, 0.222222
4, 4, 31, 0, 4, 0.222222
4, 4, 31, 0, 4, 0.222222
5, 3, 26, 0, 3, 0.194444
5, 3, 20, 0, 2, 0.222222
4, 4, 14, 1, 1, 0.111111
5, 3, 21, 0, 3, 0.194444
4, 4, 40, 1, 3, 0.166667
2, 6, 64, 0, 6, 0.305556
2, 6, 64, 0, 6, 0.305556
4, 4, 31, 0, 4, 0.222222
4, 4, 31, 0, 4, 0.222222
4, 4, 31, 0, 4, 0.222222
5, 3, 26, 0, 3, 0.194444
5, 3, 20, 0, 2, 0.222222
4, 4, 14, 1, 1, 0.111111
5, 3, 21, 0, 3, 0.194444
4, 4, 40, 1, 3, 0.166667
2, 6, 64, 0, 6, 0.305556
2, 6, 64, 0, 6, 0.305556
4, 4, 31, 0, 4, 0.222222
4, 4, 31, 0, 4, 0.222222
4, 4, 31, 0, 4, 0.222222
5, 3, 26, 0, 3, 0.194444
5, 3, 20, 0, 2, 0.222222
4, 4, 14, 1, 1, 0.111111
5, 3, 21, 0, 3, 0.194444
4, 4, 40, 1, 3, 0.166667
3, 5, 38, 1, 4, 0.166667
3, 5, 38, 1, 4, 0.166667
