trivial, nontrivial, cycles, bl, routed, usage
16, 13, 171, 5, 8, 0.280000
15, 14, 172, 5, 9, 0.300000
12, 17, 258, 8, 9, 0.250000
13, 16, 229, 7, 9, 0.270000
15, 14, 181, 3, 10, 0.330000
16, 13, 208, 6, 7, 0.300000
14, 15, 257, 7, 8, 0.340000
15, 14, 181, 3, 10, 0.330000
14, 15, 188, 6, 9, 0.310000
14, 15, 212, 7, 8, 0.280000
15, 14, 223, 5, 9, 0.380000
20, 9, 139, 4, 5, 0.300000
10, 19, 254, 9, 10, 0.260000
12, 17, 238, 4, 13, 0.390000
18, 11, 184, 8, 3, 0.210000
17, 12, 137, 5, 7, 0.300000
12, 17, 246, 5, 12, 0.370000
16, 13, 169, 5, 8, 0.320000
12, 17, 240, 8, 9, 0.300000
14, 15, 192, 6, 9, 0.290000
17, 12, 198, 5, 7, 0.310000
20, 9, 132, 2, 7, 0.380000
13, 16, 218, 8, 8, 0.260000
15, 14, 214, 3, 11, 0.400000
17, 12, 156, 6, 5, 0.240000
19, 10, 123, 5, 5, 0.270000
14, 15, 234, 4, 11, 0.390000
17, 12, 163, 6, 6, 0.260000
10, 19, 263, 10, 9, 0.260000
17, 12, 201, 5, 7, 0.310000
15, 14, 190, 6, 8, 0.350000
12, 17, 236, 8, 9, 0.260000
15, 14, 206, 5, 9, 0.320000
15, 14, 172, 4, 10, 0.340000
18, 11, 190, 4, 7, 0.380000
16, 13, 180, 3, 10, 0.360000
15, 14, 176, 4, 10, 0.340000
12, 17, 241, 4, 13, 0.360000
10, 19, 268, 8, 11, 0.300000
16, 13, 163, 4, 9, 0.330000
19, 10, 180, 5, 5, 0.280000
20, 9, 150, 4, 5, 0.300000
16, 13, 170, 5, 8, 0.330000
14, 15, 206, 4, 11, 0.370000
18, 11, 183, 7, 4, 0.230000
18, 11, 151, 4, 7, 0.320000
14, 15, 206, 4, 11, 0.370000
17, 12, 193, 6, 6, 0.280000
11, 18, 232, 8, 10, 0.310000
15, 14, 188, 6, 8, 0.310000
17, 12, 186, 4, 8, 0.350000
17, 12, 136, 2, 10, 0.350000
14, 15, 27, 0, 2, 0.180000
12, 17, 239, 6, 11, 0.310000
14, 15, 202, 7, 8, 0.310000
14, 15, 194, 7, 8, 0.270000
12, 17, 239, 6, 11, 0.310000
17, 12, 188, 4, 8, 0.410000
8, 21, 286, 10, 11, 0.280000
15, 14, 193, 6, 8, 0.290000
12, 17, 229, 8, 9, 0.240000
12, 17, 238, 7, 10, 0.310000
17, 12, 159, 5, 7, 0.300000
13, 16, 234, 8, 8, 0.280000
16, 13, 184, 6, 7, 0.270000
14, 15, 226, 9, 6, 0.250000
13, 16, 234, 8, 8, 0.280000
18, 11, 124, 2, 9, 0.340000
14, 15, 168, 4, 11, 0.380000
17, 12, 204, 5, 7, 0.300000
13, 16, 246, 9, 7, 0.270000
13, 16, 232, 7, 9, 0.290000
12, 17, 223, 6, 11, 0.310000
17, 12, 175, 3, 9, 0.350000
14, 15, 215, 5, 10, 0.340000
14, 15, 231, 10, 5, 0.230000
17, 12, 175, 3, 9, 0.350000
16, 13, 158, 3, 10, 0.340000
13, 16, 242, 8, 8, 0.250000
14, 15, 175, 4, 11, 0.360000
16, 13, 198, 5, 8, 0.340000
16, 13, 191, 4, 9, 0.330000
12, 17, 27, 0, 2, 0.160000
13, 16, 209, 7, 9, 0.300000
11, 18, 245, 8, 10, 0.270000
16, 13, 185, 7, 6, 0.280000
13, 16, 209, 7, 9, 0.300000
15, 14, 186, 6, 8, 0.320000
9, 20, 278, 8, 12, 0.300000
16, 13, 160, 4, 9, 0.320000
18, 11, 184, 4, 7, 0.350000
20, 9, 140, 2, 7, 0.380000
15, 14, 188, 6, 8, 0.290000
15, 14, 177, 4, 10, 0.340000
18, 11, 173, 6, 5, 0.250000
17, 12, 166, 6, 6, 0.280000
15, 14, 177, 4, 10, 0.340000
18, 11, 146, 5, 6, 0.270000
12, 17, 228, 8, 9, 0.290000
14, 15, 256, 5, 10, 0.360000
13, 16, 219, 8, 8, 0.280000
14, 15, 231, 6, 9, 0.340000
14, 15, 189, 5, 10, 0.310000
17, 12, 166, 4, 8, 0.330000
13, 16, 252, 8, 8, 0.280000
12, 17, 257, 9, 8, 0.260000
17, 12, 164, 4, 8, 0.330000
12, 17, 229, 6, 11, 0.280000
15, 14, 161, 4, 10, 0.350000
15, 14, 199, 6, 8, 0.270000
13, 16, 252, 8, 8, 0.280000
17, 12, 166, 5, 7, 0.270000
10, 19, 27, 0, 2, 0.140000
14, 15, 219, 8, 7, 0.250000
14, 15, 221, 8, 7, 0.250000
18, 11, 167, 7, 4, 0.240000
14, 15, 219, 8, 7, 0.250000
16, 13, 185, 6, 7, 0.280000
11, 18, 271, 7, 11, 0.310000
14, 15, 174, 4, 11, 0.370000
16, 13, 216, 5, 8, 0.340000
13, 16, 217, 5, 11, 0.300000
12, 17, 27, 0, 2, 0.160000
13, 16, 217, 6, 10, 0.340000
17, 12, 176, 7, 5, 0.240000
18, 11, 160, 2, 9, 0.390000
13, 16, 217, 6, 10, 0.340000
14, 15, 197, 8, 7, 0.270000
11, 18, 244, 8, 10, 0.270000
17, 12, 179, 4, 8, 0.310000
18, 11, 150, 3, 8, 0.330000
16, 13, 155, 4, 9, 0.310000
15, 14, 175, 6, 8, 0.270000
14, 15, 160, 4, 11, 0.370000
17, 12, 199, 4, 8, 0.360000
13, 16, 245, 6, 10, 0.340000
14, 15, 160, 4, 11, 0.370000
14, 15, 170, 5, 10, 0.310000
15, 14, 174, 5, 9, 0.290000
15, 14, 198, 5, 9, 0.310000
13, 16, 230, 6, 10, 0.280000
15, 14, 221, 7, 7, 0.300000
11, 18, 27, 0, 2, 0.150000
15, 14, 155, 5, 9, 0.340000
15, 14, 203, 8, 6, 0.230000
14, 15, 232, 6, 9, 0.370000
15, 14, 155, 5, 9, 0.340000
17, 12, 164, 4, 8, 0.380000
10, 19, 267, 8, 11, 0.300000
14, 15, 207, 6, 9, 0.290000
12, 17, 200, 4, 13, 0.360000
12, 17, 228, 6, 11, 0.320000
15, 14, 182, 5, 9, 0.300000
16, 13, 201, 5, 8, 0.300000
18, 11, 163, 4, 7, 0.310000
13, 16, 238, 7, 9, 0.290000
16, 13, 195, 5, 8, 0.280000
14, 15, 204, 5, 10, 0.310000
14, 15, 174, 4, 11, 0.370000
16, 13, 216, 5, 8, 0.340000
12, 17, 27, 0, 2, 0.160000
13, 16, 209, 5, 11, 0.360000
17, 12, 162, 6, 6, 0.260000
19, 10, 136, 2, 8, 0.350000
13, 16, 209, 5, 11, 0.360000
15, 14, 175, 7, 7, 0.280000
12, 17, 216, 7, 10, 0.280000
16, 13, 158, 5, 8, 0.310000
13, 16, 252, 8, 8, 0.280000
19, 10, 167, 4, 6, 0.320000
10, 19, 27, 0, 2, 0.140000
14, 15, 195, 7, 8, 0.280000
15, 14, 198, 4, 10, 0.390000
19, 10, 150, 5, 5, 0.290000
14, 15, 195, 7, 8, 0.280000
20, 9, 118, 4, 5, 0.290000
9, 20, 274, 8, 12, 0.300000
20, 9, 138, 4, 5, 0.290000
15, 14, 185, 7, 7, 0.250000
11, 18, 235, 8, 10, 0.280000
11, 18, 242, 7, 11, 0.300000
16, 13, 178, 5, 8, 0.290000
13, 16, 239, 6, 10, 0.310000
13, 16, 207, 7, 9, 0.270000
16, 13, 178, 5, 8, 0.290000
17, 12, 150, 5, 7, 0.280000
12, 17, 247, 9, 8, 0.260000
13, 16, 203, 6, 10, 0.320000
12, 17, 270, 8, 9, 0.320000
17, 12, 199, 6, 6, 0.280000
10, 19, 27, 0, 2, 0.140000
13, 16, 215, 8, 8, 0.270000
