trivial, nontrivial, cycles, bl, routed, usage
16, 13, 171, 5, 8, 0.280000
15, 14, 172, 5, 9, 0.300000
12, 17, 252, 8, 9, 0.250000
13, 16, 222, 6, 10, 0.280000
15, 14, 145, 2, 10, 0.330000
16, 13, 208, 6, 7, 0.300000
14, 15, 261, 7, 8, 0.330000
15, 14, 145, 2, 10, 0.330000
14, 15, 188, 6, 9, 0.310000
14, 15, 207, 7, 8, 0.280000
15, 14, 223, 5, 9, 0.370000
20, 9, 139, 4, 5, 0.300000
10, 19, 254, 9, 10, 0.280000
12, 17, 236, 4, 13, 0.400000
18, 11, 180, 8, 3, 0.210000
17, 12, 137, 5, 7, 0.300000
12, 17, 244, 5, 12, 0.380000
16, 13, 169, 5, 8, 0.320000
12, 17, 240, 8, 9, 0.300000
14, 15, 192, 6, 9, 0.280000
17, 12, 190, 5, 7, 0.310000
20, 9, 132, 2, 7, 0.380000
13, 16, 218, 8, 8, 0.270000
15, 14, 202, 3, 11, 0.390000
17, 12, 126, 6, 4, 0.230000
19, 10, 123, 5, 5, 0.270000
14, 15, 222, 4, 11, 0.370000
17, 12, 163, 6, 6, 0.260000
10, 19, 263, 10, 9, 0.270000
17, 12, 200, 5, 7, 0.340000
15, 14, 199, 6, 8, 0.360000
12, 17, 244, 8, 9, 0.260000
15, 14, 202, 5, 9, 0.310000
15, 14, 172, 4, 10, 0.340000
18, 11, 192, 4, 7, 0.360000
16, 13, 180, 3, 10, 0.360000
15, 14, 176, 4, 10, 0.350000
12, 17, 241, 4, 13, 0.360000
10, 19, 268, 8, 11, 0.310000
16, 13, 160, 4, 9, 0.350000
19, 10, 180, 5, 5, 0.280000
20, 9, 150, 4, 5, 0.300000
16, 13, 170, 5, 8, 0.330000
14, 15, 198, 5, 10, 0.340000
18, 11, 183, 7, 4, 0.230000
18, 11, 138, 3, 8, 0.350000
14, 15, 198, 5, 10, 0.340000
17, 12, 193, 6, 6, 0.280000
11, 18, 232, 8, 10, 0.300000
15, 14, 186, 6, 8, 0.300000
17, 12, 186, 4, 8, 0.350000
17, 12, 136, 2, 10, 0.350000
14, 15, 34, 1, 2, 0.170000
12, 17, 218, 6, 11, 0.330000
14, 15, 213, 6, 9, 0.380000
14, 15, 197, 7, 8, 0.280000
12, 17, 218, 6, 11, 0.330000
17, 12, 188, 4, 8, 0.410000
8, 21, 286, 10, 11, 0.280000
15, 14, 193, 6, 8, 0.280000
12, 17, 230, 8, 9, 0.250000
12, 17, 238, 7, 10, 0.300000
17, 12, 159, 5, 7, 0.300000
13, 16, 226, 6, 10, 0.310000
16, 13, 179, 5, 8, 0.310000
14, 15, 226, 9, 6, 0.250000
13, 16, 226, 6, 10, 0.310000
18, 11, 124, 2, 9, 0.340000
14, 15, 168, 4, 11, 0.380000
17, 12, 202, 5, 7, 0.290000
13, 16, 246, 9, 7, 0.260000
13, 16, 232, 7, 9, 0.290000
12, 17, 226, 5, 12, 0.330000
17, 12, 179, 3, 9, 0.360000
14, 15, 215, 5, 10, 0.340000
14, 15, 227, 9, 6, 0.210000
17, 12, 179, 3, 9, 0.360000
16, 13, 158, 3, 10, 0.340000
13, 16, 243, 9, 7, 0.230000
14, 15, 169, 4, 11, 0.340000
16, 13, 192, 5, 8, 0.330000
16, 13, 191, 4, 9, 0.320000
12, 17, 34, 1, 2, 0.150000
13, 16, 215, 7, 9, 0.300000
11, 18, 250, 9, 9, 0.240000
16, 13, 183, 6, 7, 0.320000
13, 16, 215, 7, 9, 0.300000
15, 14, 186, 6, 8, 0.320000
9, 20, 278, 8, 12, 0.300000
16, 13, 157, 4, 9, 0.340000
18, 11, 184, 4, 7, 0.350000
20, 9, 140, 2, 7, 0.380000
15, 14, 188, 6, 8, 0.290000
15, 14, 177, 4, 10, 0.340000
18, 11, 153, 7, 4, 0.240000
17, 12, 150, 6, 6, 0.270000
15, 14, 177, 4, 10, 0.340000
18, 11, 146, 5, 6, 0.270000
12, 17, 228, 8, 9, 0.290000
14, 15, 238, 5, 10, 0.350000
13, 16, 219, 8, 8, 0.290000
14, 15, 235, 7, 8, 0.290000
14, 15, 182, 4, 11, 0.350000
17, 12, 158, 4, 8, 0.320000
13, 16, 248, 8, 8, 0.270000
12, 17, 260, 8, 9, 0.310000
17, 12, 156, 4, 8, 0.320000
12, 17, 231, 6, 11, 0.280000
15, 14, 161, 4, 10, 0.360000
15, 14, 192, 5, 9, 0.310000
13, 16, 246, 8, 8, 0.270000
17, 12, 166, 5, 7, 0.270000
10, 19, 34, 1, 2, 0.130000
14, 15, 219, 8, 7, 0.260000
14, 15, 221, 8, 7, 0.260000
18, 11, 167, 7, 4, 0.240000
14, 15, 219, 8, 7, 0.260000
16, 13, 184, 6, 7, 0.270000
11, 18, 267, 7, 11, 0.310000
14, 15, 174, 4, 11, 0.370000
16, 13, 232, 5, 8, 0.320000
13, 16, 217, 5, 11, 0.300000
12, 17, 34, 1, 2, 0.150000
13, 16, 230, 7, 9, 0.290000
17, 12, 176, 7, 5, 0.250000
18, 11, 156, 3, 8, 0.330000
13, 16, 230, 7, 9, 0.290000
14, 15, 195, 8, 7, 0.250000
11, 18, 238, 8, 10, 0.280000
17, 12, 179, 4, 8, 0.310000
18, 11, 150, 3, 8, 0.330000
16, 13, 154, 5, 8, 0.260000
15, 14, 175, 6, 8, 0.270000
14, 15, 152, 5, 10, 0.350000
17, 12, 199, 4, 8, 0.360000
13, 16, 245, 6, 10, 0.340000
14, 15, 152, 5, 10, 0.350000
14, 15, 196, 4, 11, 0.370000
15, 14, 174, 5, 9, 0.290000
15, 14, 196, 5, 9, 0.310000
13, 16, 230, 6, 10, 0.280000
15, 14, 217, 7, 7, 0.290000
11, 18, 34, 1, 2, 0.140000
15, 14, 155, 5, 9, 0.340000
15, 14, 203, 8, 6, 0.240000
14, 15, 241, 7, 8, 0.290000
15, 14, 155, 5, 9, 0.340000
17, 12, 180, 4, 8, 0.370000
10, 19, 267, 8, 11, 0.300000
14, 15, 198, 6, 9, 0.290000
12, 17, 207, 4, 13, 0.370000
12, 17, 216, 7, 10, 0.320000
15, 14, 179, 5, 9, 0.290000
16, 13, 202, 5, 8, 0.300000
18, 11, 163, 4, 7, 0.310000
13, 16, 247, 7, 9, 0.290000
16, 13, 196, 5, 8, 0.280000
14, 15, 192, 4, 11, 0.350000
14, 15, 174, 4, 11, 0.370000
16, 13, 232, 5, 8, 0.320000
12, 17, 34, 1, 2, 0.150000
13, 16, 218, 6, 10, 0.310000
17, 12, 162, 6, 6, 0.260000
19, 10, 136, 2, 8, 0.350000
13, 16, 218, 6, 10, 0.310000
15, 14, 173, 7, 7, 0.260000
12, 17, 216, 7, 10, 0.290000
16, 13, 158, 5, 8, 0.310000
13, 16, 252, 8, 8, 0.280000
19, 10, 167, 4, 6, 0.320000
10, 19, 34, 1, 2, 0.130000
14, 15, 195, 7, 8, 0.280000
15, 14, 198, 4, 10, 0.390000
19, 10, 150, 5, 5, 0.290000
14, 15, 195, 7, 8, 0.280000
20, 9, 118, 4, 5, 0.290000
9, 20, 275, 7, 13, 0.340000
20, 9, 138, 4, 5, 0.290000
15, 14, 185, 7, 7, 0.260000
11, 18, 235, 8, 10, 0.270000
11, 18, 246, 7, 11, 0.290000
16, 13, 178, 5, 8, 0.290000
13, 16, 239, 6, 10, 0.310000
13, 16, 214, 8, 8, 0.250000
16, 13, 178, 5, 8, 0.290000
17, 12, 150, 5, 7, 0.280000
12, 17, 246, 8, 9, 0.280000
13, 16, 194, 6, 10, 0.320000
12, 17, 274, 8, 9, 0.340000
17, 12, 199, 6, 6, 0.280000
10, 19, 34, 1, 2, 0.130000
13, 16, 215, 8, 8, 0.270000
