trivial, nontrivial, cycles, bl, routed, usage
16, 13, 174, 4, 9, 0.310000
15, 14, 180, 5, 9, 0.290000
12, 17, 252, 8, 9, 0.260000
13, 16, 241, 7, 9, 0.270000
15, 14, 181, 3, 10, 0.330000
16, 13, 208, 6, 7, 0.300000
14, 15, 249, 7, 8, 0.340000
15, 14, 181, 3, 10, 0.330000
14, 15, 188, 6, 9, 0.310000
14, 15, 199, 7, 8, 0.260000
15, 14, 223, 5, 9, 0.380000
20, 9, 139, 4, 5, 0.300000
10, 19, 248, 8, 11, 0.290000
12, 17, 238, 4, 13, 0.390000
18, 11, 184, 8, 3, 0.210000
17, 12, 145, 4, 8, 0.330000
12, 17, 246, 5, 12, 0.370000
16, 13, 169, 5, 8, 0.320000
12, 17, 219, 6, 11, 0.320000
14, 15, 178, 6, 9, 0.270000
17, 12, 198, 5, 7, 0.310000
20, 9, 132, 2, 7, 0.380000
13, 16, 218, 8, 8, 0.260000
15, 14, 214, 3, 11, 0.400000
17, 12, 136, 6, 5, 0.250000
19, 10, 131, 4, 6, 0.300000
14, 15, 234, 4, 11, 0.390000
17, 12, 163, 6, 6, 0.260000
10, 19, 248, 9, 10, 0.260000
17, 12, 201, 5, 7, 0.310000
15, 14, 199, 6, 8, 0.360000
12, 17, 244, 8, 9, 0.270000
15, 14, 202, 5, 9, 0.310000
15, 14, 172, 4, 10, 0.340000
18, 11, 190, 4, 7, 0.380000
16, 13, 180, 3, 10, 0.360000
15, 14, 176, 4, 10, 0.340000
12, 17, 238, 5, 12, 0.330000
10, 19, 255, 9, 10, 0.270000
16, 13, 160, 4, 9, 0.350000
19, 10, 180, 5, 5, 0.280000
20, 9, 150, 4, 5, 0.300000
16, 13, 170, 5, 8, 0.330000
14, 15, 198, 5, 10, 0.340000
18, 11, 183, 7, 4, 0.230000
18, 11, 151, 4, 7, 0.320000
14, 15, 198, 5, 10, 0.340000
17, 12, 193, 6, 6, 0.280000
11, 18, 239, 9, 9, 0.270000
15, 14, 197, 6, 8, 0.310000
17, 12, 186, 4, 8, 0.350000
17, 12, 131, 3, 9, 0.340000
14, 15, 34, 1, 2, 0.170000
12, 17, 218, 6, 11, 0.330000
14, 15, 213, 6, 9, 0.380000
14, 15, 194, 7, 8, 0.270000
12, 17, 218, 6, 11, 0.330000
17, 12, 188, 4, 8, 0.410000
8, 21, 270, 8, 13, 0.350000
15, 14, 200, 7, 7, 0.260000
12, 17, 224, 7, 10, 0.300000
12, 17, 238, 7, 10, 0.310000
17, 12, 159, 5, 7, 0.300000
13, 16, 229, 8, 8, 0.270000
16, 13, 184, 6, 7, 0.270000
14, 15, 232, 9, 6, 0.240000
13, 16, 229, 8, 8, 0.270000
18, 11, 124, 2, 9, 0.340000
14, 15, 175, 4, 11, 0.370000
17, 12, 200, 5, 7, 0.300000
13, 16, 246, 9, 7, 0.280000
13, 16, 232, 7, 9, 0.290000
12, 17, 227, 6, 11, 0.320000
17, 12, 175, 3, 9, 0.350000
14, 15, 220, 5, 10, 0.340000
14, 15, 225, 9, 6, 0.240000
17, 12, 175, 3, 9, 0.350000
16, 13, 158, 3, 10, 0.340000
13, 16, 235, 9, 7, 0.230000
14, 15, 169, 4, 11, 0.340000
16, 13, 198, 5, 8, 0.340000
16, 13, 191, 4, 9, 0.330000
12, 17, 34, 1, 2, 0.150000
13, 16, 207, 7, 9, 0.290000
11, 18, 244, 8, 10, 0.290000
16, 13, 180, 7, 6, 0.270000
13, 16, 207, 7, 9, 0.290000
15, 14, 175, 7, 7, 0.280000
9, 20, 291, 9, 11, 0.280000
16, 13, 157, 4, 9, 0.340000
18, 11, 184, 4, 7, 0.350000
20, 9, 140, 2, 7, 0.380000
15, 14, 188, 6, 8, 0.290000
15, 14, 177, 4, 10, 0.340000
18, 11, 153, 7, 4, 0.240000
17, 12, 166, 6, 6, 0.280000
15, 14, 177, 4, 10, 0.340000
18, 11, 146, 5, 6, 0.270000
12, 17, 237, 8, 9, 0.290000
14, 15, 256, 5, 10, 0.360000
13, 16, 223, 8, 8, 0.270000
14, 15, 231, 6, 9, 0.330000
14, 15, 176, 5, 10, 0.310000
17, 12, 166, 4, 8, 0.330000
13, 16, 255, 7, 9, 0.300000
12, 17, 260, 8, 9, 0.310000
17, 12, 164, 4, 8, 0.330000
12, 17, 229, 6, 11, 0.290000
15, 14, 165, 4, 10, 0.350000
15, 14, 199, 6, 8, 0.270000
13, 16, 248, 7, 9, 0.280000
17, 12, 162, 5, 7, 0.260000
10, 19, 34, 1, 2, 0.130000
14, 15, 219, 8, 7, 0.280000
14, 15, 221, 8, 7, 0.250000
18, 11, 162, 5, 6, 0.310000
14, 15, 219, 8, 7, 0.280000
16, 13, 184, 6, 7, 0.270000
11, 18, 268, 8, 10, 0.290000
14, 15, 203, 6, 9, 0.310000
16, 13, 216, 5, 8, 0.340000
13, 16, 224, 6, 10, 0.290000
12, 17, 34, 1, 2, 0.150000
