trivial, nontrivial, cycles, bl, routed, usage
16, 13, 172, 5, 8, 0.280000
15, 14, 173, 5, 9, 0.300000
12, 17, 253, 8, 9, 0.250000
13, 16, 223, 6, 10, 0.270000
15, 14, 182, 3, 10, 0.330000
16, 13, 209, 6, 7, 0.300000
14, 15, 258, 7, 8, 0.350000
15, 14, 182, 3, 10, 0.330000
14, 15, 189, 6, 9, 0.310000
14, 15, 200, 7, 8, 0.260000
15, 14, 224, 5, 9, 0.380000
20, 9, 140, 4, 5, 0.300000
10, 19, 249, 8, 11, 0.290000
12, 17, 239, 4, 13, 0.390000
18, 11, 185, 8, 3, 0.210000
17, 12, 146, 4, 8, 0.330000
12, 17, 247, 5, 12, 0.370000
16, 13, 170, 5, 8, 0.320000
12, 17, 220, 6, 11, 0.320000
14, 15, 179, 6, 9, 0.270000
17, 12, 199, 5, 7, 0.310000
20, 9, 133, 2, 7, 0.380000
13, 16, 219, 8, 8, 0.260000
15, 14, 215, 3, 11, 0.400000
17, 12, 157, 6, 5, 0.240000
19, 10, 132, 4, 6, 0.300000
14, 15, 235, 4, 11, 0.390000
17, 12, 164, 6, 6, 0.260000
10, 19, 249, 9, 10, 0.260000
17, 12, 202, 5, 7, 0.310000
15, 14, 200, 6, 8, 0.360000
12, 17, 245, 8, 9, 0.260000
15, 14, 207, 5, 9, 0.320000
15, 14, 173, 4, 10, 0.340000
18, 11, 191, 4, 7, 0.380000
16, 13, 181, 3, 10, 0.360000
15, 14, 177, 4, 10, 0.340000
12, 17, 242, 4, 13, 0.360000
10, 19, 269, 8, 11, 0.300000
16, 13, 164, 4, 9, 0.330000
19, 10, 181, 5, 5, 0.280000
20, 9, 151, 4, 5, 0.300000
16, 13, 171, 5, 8, 0.330000
14, 15, 207, 4, 11, 0.370000
18, 11, 184, 7, 4, 0.230000
18, 11, 152, 4, 7, 0.320000
14, 15, 207, 4, 11, 0.370000
17, 12, 194, 6, 6, 0.280000
11, 18, 240, 9, 9, 0.280000
15, 14, 189, 6, 8, 0.310000
17, 12, 187, 4, 8, 0.350000
17, 12, 137, 2, 10, 0.350000
14, 15, 28, 0, 2, 0.180000
12, 17, 240, 6, 11, 0.310000
14, 15, 212, 7, 8, 0.320000
14, 15, 195, 7, 8, 0.270000
12, 17, 240, 6, 11, 0.310000
17, 12, 189, 4, 8, 0.410000
8, 21, 283, 8, 13, 0.340000
15, 14, 201, 7, 7, 0.260000
12, 17, 230, 8, 9, 0.240000
12, 17, 239, 7, 10, 0.320000
17, 12, 160, 5, 7, 0.300000
13, 16, 235, 8, 8, 0.280000
