trivial, nontrivial, cycles, bl, routed, usage
8, 10, 102, 3, 7, 0.312500
8, 10, 102, 3, 7, 0.312500
8, 10, 102, 3, 7, 0.312500
8, 10, 102, 3, 7, 0.312500
10, 8, 94, 3, 5, 0.296875
8, 10, 102, 3, 7, 0.312500
11, 7, 96, 2, 5, 0.328125
11, 7, 96, 2, 5, 0.328125
9, 9, 104, 3, 6, 0.296875
9, 9, 104, 3, 6, 0.296875
9, 9, 104, 3, 6, 0.296875
9, 9, 104, 3, 6, 0.296875
11, 7, 97, 3, 4, 0.265625
9, 9, 104, 3, 6, 0.296875
9, 9, 112, 2, 7, 0.343750
9, 9, 112, 2, 7, 0.343750
8, 10, 104, 1, 9, 0.390625
8, 10, 104, 1, 9, 0.390625
8, 10, 121, 4, 6, 0.265625
8, 10, 121, 4, 6, 0.265625
8, 10, 121, 4, 6, 0.265625
8, 10, 121, 4, 6, 0.265625
12, 6, 82, 2, 4, 0.265625
8, 10, 121, 4, 6, 0.265625
10, 8, 101, 2, 6, 0.296875
10, 8, 101, 2, 6, 0.296875
9, 9, 114, 3, 6, 0.296875
9, 9, 114, 3, 6, 0.296875
9, 9, 124, 1, 8, 0.390625
9, 9, 124, 1, 8, 0.390625
10, 8, 95, 2, 6, 0.328125
10, 8, 95, 2, 6, 0.328125
10, 8, 95, 2, 6, 0.328125
10, 8, 95, 2, 6, 0.328125
10, 8, 110, 3, 5, 0.296875
10, 8, 95, 2, 6, 0.328125
10, 8, 107, 3, 5, 0.281250
10, 8, 107, 3, 5, 0.281250
9, 9, 114, 3, 6, 0.296875
9, 9, 114, 3, 6, 0.296875
9, 9, 118, 2, 7, 0.359375
9, 9, 118, 2, 7, 0.359375
8, 10, 118, 3, 7, 0.296875
8, 10, 118, 3, 7, 0.296875
8, 10, 118, 3, 7, 0.296875
8, 10, 118, 3, 7, 0.296875
8, 10, 106, 3, 7, 0.328125
8, 10, 118, 3, 7, 0.296875
11, 7, 95, 2, 5, 0.328125
11, 7, 95, 2, 5, 0.328125
9, 9, 112, 2, 7, 0.343750
9, 9, 112, 2, 7, 0.343750
9, 9, 121, 3, 6, 0.281250
10, 8, 95, 2, 6, 0.375000
10, 8, 108, 3, 5, 0.296875
10, 8, 108, 3, 5, 0.296875
9, 9, 96, 1, 8, 0.359375
9, 9, 96, 1, 8, 0.359375
8, 10, 108, 3, 7, 0.296875
8, 10, 108, 3, 7, 0.296875
8, 10, 108, 3, 7, 0.296875
8, 10, 108, 3, 7, 0.296875
8, 10, 108, 3, 7, 0.296875
12, 6, 71, 2, 4, 0.281250
12, 6, 71, 2, 4, 0.281250
8, 10, 105, 3, 7, 0.296875
8, 10, 105, 3, 7, 0.296875
8, 10, 105, 3, 7, 0.296875
8, 10, 105, 3, 7, 0.296875
11, 7, 101, 2, 5, 0.328125
8, 10, 105, 3, 7, 0.296875
10, 8, 86, 2, 6, 0.296875
10, 8, 86, 2, 6, 0.296875
9, 9, 103, 3, 6, 0.296875
9, 9, 103, 3, 6, 0.296875
9, 9, 103, 3, 6, 0.296875
9, 9, 103, 3, 6, 0.296875
11, 7, 63, 2, 5, 0.312500
9, 9, 103, 3, 6, 0.296875
11, 7, 64, 1, 6, 0.312500
11, 7, 64, 1, 6, 0.312500
9, 9, 91, 4, 5, 0.250000
9, 9, 91, 4, 5, 0.250000
9, 9, 91, 4, 5, 0.250000
9, 9, 91, 4, 5, 0.250000
11, 7, 63, 2, 5, 0.312500
9, 9, 91, 4, 5, 0.250000
9, 9, 112, 3, 6, 0.312500
9, 9, 112, 3, 6, 0.312500
9, 9, 109, 2, 7, 0.328125
9, 9, 109, 2, 7, 0.328125
9, 9, 119, 4, 5, 0.250000
9, 9, 119, 4, 5, 0.250000
9, 9, 119, 4, 5, 0.250000
9, 9, 119, 4, 5, 0.250000
9, 9, 125, 4, 5, 0.281250
9, 9, 119, 4, 5, 0.250000
9, 9, 98, 3, 6, 0.265625
9, 9, 98, 3, 6, 0.265625
9, 9, 91, 4, 5, 0.250000
9, 9, 91, 4, 5, 0.250000
9, 9, 91, 4, 5, 0.250000
9, 9, 91, 4, 5, 0.250000
11, 7, 63, 2, 5, 0.312500
9, 9, 91, 4, 5, 0.250000
9, 9, 112, 3, 6, 0.312500
9, 9, 112, 3, 6, 0.312500
9, 9, 102, 3, 6, 0.265625
9, 9, 102, 3, 6, 0.265625
9, 9, 102, 3, 6, 0.265625
9, 9, 102, 3, 6, 0.265625
10, 8, 129, 3, 5, 0.281250
9, 9, 102, 3, 6, 0.265625
10, 8, 104, 2, 6, 0.343750
10, 8, 104, 2, 6, 0.343750
10, 8, 112, 2, 6, 0.328125
10, 8, 112, 2, 6, 0.328125
10, 8, 88, 3, 5, 0.265625
10, 8, 88, 3, 5, 0.265625
10, 8, 88, 3, 5, 0.265625
10, 8, 88, 3, 5, 0.265625
9, 9, 99, 2, 7, 0.296875
10, 8, 88, 3, 5, 0.265625
10, 8, 90, 1, 7, 0.343750
10, 8, 90, 1, 7, 0.343750
8, 10, 104, 1, 9, 0.390625
8, 10, 104, 1, 9, 0.390625
8, 10, 121, 4, 6, 0.265625
8, 10, 121, 4, 6, 0.265625
8, 10, 121, 4, 6, 0.265625
8, 10, 121, 4, 6, 0.265625
12, 6, 82, 2, 4, 0.265625
8, 10, 121, 4, 6, 0.265625
10, 8, 101, 2, 6, 0.296875
10, 8, 101, 2, 6, 0.296875
9, 9, 104, 3, 6, 0.296875
9, 9, 104, 3, 6, 0.296875
9, 9, 104, 3, 6, 0.296875
9, 9, 104, 3, 6, 0.296875
11, 7, 97, 3, 4, 0.265625
9, 9, 104, 3, 6, 0.296875
9, 9, 112, 2, 7, 0.343750
9, 9, 112, 2, 7, 0.343750
9, 9, 109, 2, 7, 0.328125
9, 9, 109, 2, 7, 0.328125
9, 9, 119, 4, 5, 0.250000
9, 9, 119, 4, 5, 0.250000
9, 9, 119, 4, 5, 0.250000
9, 9, 119, 4, 5, 0.250000
9, 9, 125, 4, 5, 0.281250
9, 9, 119, 4, 5, 0.250000
9, 9, 98, 3, 6, 0.265625
9, 9, 98, 3, 6, 0.265625
8, 10, 128, 2, 8, 0.375000
8, 10, 128, 2, 8, 0.375000
9, 9, 116, 3, 6, 0.312500
9, 9, 116, 3, 6, 0.312500
9, 9, 116, 3, 6, 0.312500
9, 9, 116, 3, 6, 0.312500
9, 9, 99, 2, 7, 0.359375
9, 9, 116, 3, 6, 0.312500
10, 8, 102, 3, 5, 0.296875
10, 8, 102, 3, 5, 0.296875
9, 9, 114, 3, 6, 0.296875
9, 9, 114, 3, 6, 0.296875
9, 9, 91, 4, 5, 0.250000
9, 9, 91, 4, 5, 0.250000
9, 9, 91, 4, 5, 0.250000
9, 9, 91, 4, 5, 0.250000
11, 7, 63, 2, 5, 0.312500
9, 9, 91, 4, 5, 0.250000
9, 9, 112, 3, 6, 0.312500
9, 9, 112, 3, 6, 0.312500
9, 9, 100, 4, 5, 0.218750
9, 9, 100, 4, 5, 0.218750
14, 4, 55, 1, 3, 0.281250
14, 4, 55, 1, 3, 0.281250
10, 8, 114, 1, 7, 0.375000
