trivial, nontrivial, cycles, bl, routed, usage
8, 10, 103, 3, 7, 0.312500
8, 10, 103, 3, 7, 0.312500
8, 10, 103, 3, 7, 0.312500
8, 10, 103, 3, 7, 0.312500
10, 8, 95, 3, 5, 0.296875
8, 10, 103, 3, 7, 0.312500
11, 7, 97, 2, 5, 0.328125
11, 7, 97, 2, 5, 0.328125
9, 9, 104, 3, 6, 0.281250
9, 9, 104, 3, 6, 0.281250
9, 9, 104, 3, 6, 0.281250
9, 9, 104, 3, 6, 0.281250
11, 7, 98, 3, 4, 0.265625
9, 9, 104, 3, 6, 0.281250
9, 9, 110, 1, 8, 0.406250
9, 9, 110, 1, 8, 0.406250
8, 10, 105, 1, 9, 0.390625
8, 10, 105, 1, 9, 0.390625
8, 10, 109, 3, 7, 0.312500
8, 10, 109, 3, 7, 0.312500
8, 10, 109, 3, 7, 0.312500
8, 10, 109, 3, 7, 0.312500
12, 6, 83, 2, 4, 0.265625
8, 10, 109, 3, 7, 0.312500
10, 8, 102, 2, 6, 0.296875
10, 8, 102, 2, 6, 0.296875
9, 9, 115, 3, 6, 0.296875
9, 9, 115, 3, 6, 0.296875
9, 9, 125, 1, 8, 0.390625
9, 9, 125, 1, 8, 0.390625
10, 8, 98, 3, 5, 0.265625
10, 8, 98, 3, 5, 0.265625
10, 8, 98, 3, 5, 0.265625
10, 8, 98, 3, 5, 0.265625
10, 8, 111, 3, 5, 0.296875
10, 8, 98, 3, 5, 0.265625
10, 8, 108, 3, 5, 0.281250
10, 8, 108, 3, 5, 0.281250
9, 9, 115, 3, 6, 0.296875
9, 9, 115, 3, 6, 0.296875
9, 9, 108, 3, 6, 0.296875
9, 9, 108, 3, 6, 0.296875
8, 10, 119, 3, 7, 0.296875
8, 10, 119, 3, 7, 0.296875
8, 10, 119, 3, 7, 0.296875
8, 10, 119, 3, 7, 0.296875
8, 10, 107, 3, 7, 0.328125
8, 10, 119, 3, 7, 0.296875
11, 7, 96, 2, 5, 0.328125
11, 7, 96, 2, 5, 0.328125
9, 9, 113, 2, 7, 0.343750
9, 9, 113, 2, 7, 0.343750
9, 9, 109, 3, 6, 0.281250
10, 8, 96, 2, 6, 0.375000
10, 8, 122, 3, 5, 0.312500
10, 8, 122, 3, 5, 0.312500
9, 9, 97, 1, 8, 0.359375
9, 9, 97, 1, 8, 0.359375
8, 10, 109, 3, 7, 0.296875
8, 10, 109, 3, 7, 0.296875
8, 10, 109, 3, 7, 0.296875
8, 10, 109, 3, 7, 0.296875
8, 10, 109, 3, 7, 0.296875
12, 6, 72, 2, 4, 0.281250
12, 6, 72, 2, 4, 0.281250
8, 10, 106, 3, 7, 0.296875
8, 10, 106, 3, 7, 0.296875
8, 10, 106, 3, 7, 0.296875
8, 10, 106, 3, 7, 0.296875
11, 7, 102, 2, 5, 0.328125
8, 10, 106, 3, 7, 0.296875
10, 8, 87, 2, 6, 0.296875
10, 8, 87, 2, 6, 0.296875
9, 9, 104, 3, 6, 0.296875
9, 9, 104, 3, 6, 0.296875
9, 9, 104, 3, 6, 0.296875
