trivial, nontrivial, cycles, bl, routed, usage
15, 20, 256, 6, 14, 0.263889
15, 20, 256, 6, 14, 0.263889
18, 17, 213, 7, 10, 0.236111
18, 17, 218, 8, 9, 0.215278
18, 17, 218, 8, 9, 0.215278
20, 15, 227, 6, 9, 0.250000
19, 16, 188, 5, 11, 0.291667
22, 13, 154, 4, 9, 0.270833
18, 17, 218, 6, 11, 0.270833
18, 17, 213, 7, 10, 0.250000
18, 17, 219, 7, 10, 0.236111
18, 17, 219, 7, 10, 0.236111
14, 21, 264, 9, 12, 0.250000
14, 21, 264, 9, 12, 0.250000
14, 21, 264, 9, 12, 0.250000
20, 15, 239, 6, 9, 0.263889
23, 12, 208, 6, 6, 0.256944
19, 16, 223, 4, 12, 0.312500
19, 16, 221, 6, 10, 0.284722
17, 18, 273, 10, 8, 0.201389
14, 21, 239, 7, 14, 0.263889
14, 21, 239, 7, 14, 0.263889
22, 13, 174, 6, 7, 0.256944
22, 13, 174, 6, 7, 0.256944
22, 13, 174, 6, 7, 0.256944
18, 17, 203, 8, 9, 0.215278
20, 15, 261, 6, 9, 0.312500
19, 16, 198, 6, 10, 0.263889
19, 16, 185, 5, 11, 0.312500
20, 15, 214, 5, 10, 0.312500
17, 18, 230, 5, 13, 0.305556
17, 18, 242, 6, 12, 0.277778
13, 22, 320, 9, 13, 0.243056
13, 22, 320, 9, 13, 0.243056
13, 22, 320, 9, 13, 0.243056
16, 19, 266, 5, 14, 0.340278
19, 16, 219, 7, 9, 0.263889
24, 11, 160, 5, 6, 0.222222
20, 15, 208, 8, 7, 0.236111
17, 18, 221, 6, 12, 0.256944
17, 18, 225, 6, 12, 0.263889
18, 17, 228, 8, 9, 0.250000
17, 18, 246, 9, 9, 0.236111
17, 18, 246, 9, 9, 0.236111
21, 14, 186, 6, 8, 0.256944
21, 14, 155, 7, 7, 0.222222
22, 13, 221, 4, 9, 0.305556
19, 16, 187, 5, 11, 0.298611
16, 19, 242, 11, 8, 0.208333
19, 16, 220, 3, 13, 0.305556
19, 16, 220, 3, 13, 0.305556
22, 13, 172, 5, 8, 0.250000
22, 13, 172, 5, 8, 0.250000
22, 13, 172, 5, 8, 0.250000
22, 13, 173, 5, 8, 0.243056
20, 15, 183, 5, 10, 0.256944
24, 11, 180, 5, 6, 0.236111
20, 15, 173, 5, 10, 0.250000
20, 15, 191, 6, 9, 0.243056
18, 17, 199, 6, 11, 0.270833
18, 17, 216, 7, 10, 0.256944
18, 17, 216, 7, 10, 0.256944
20, 15, 213, 4, 11, 0.291667
19, 16, 205, 5, 11, 0.277778
16, 19, 268, 7, 12, 0.284722
21, 14, 177, 6, 8, 0.250000
23, 12, 181, 5, 7, 0.263889
23, 12, 181, 5, 7, 0.263889
19, 16, 203, 5, 11, 0.291667
19, 16, 203, 5, 11, 0.291667
19, 16, 203, 5, 11, 0.291667
22, 13, 211, 5, 8, 0.263889
24, 11, 217, 7, 4, 0.208333
19, 16, 226, 4, 12, 0.298611
21, 14, 199, 4, 10, 0.284722
18, 17, 293, 8, 9, 0.236111
17, 18, 224, 6, 12, 0.270833
16, 19, 244, 7, 12, 0.256944
18, 17, 229, 6, 11, 0.298611
18, 17, 225, 6, 11, 0.291667
18, 17, 225, 6, 11, 0.291667
21, 14, 173, 5, 9, 0.243056
19, 16, 254, 8, 8, 0.256944
20, 15, 244, 4, 11, 0.305556
21, 14, 195, 3, 11, 0.312500
19, 16, 228, 5, 11, 0.312500
20, 15, 207, 5, 10, 0.263889
20, 15, 207, 5, 10, 0.263889
17, 18, 240, 8, 10, 0.256944
17, 18, 240, 8, 10, 0.256944
17, 18, 240, 8, 10, 0.256944
16, 19, 253, 4, 15, 0.326389
19, 16, 41, 0, 3, 0.180556
17, 18, 218, 7, 11, 0.229167
23, 12, 190, 4, 8, 0.291667
20, 15, 37, 2, 1, 0.138889
21, 14, 180, 4, 10, 0.284722
21, 14, 180, 4, 10, 0.284722
19, 16, 219, 6, 10, 0.256944
19, 16, 219, 6, 10, 0.256944
19, 16, 219, 6, 10, 0.256944
22, 13, 172, 5, 8, 0.250000
23, 12, 174, 6, 6, 0.243056
21, 14, 175, 4, 10, 0.270833
22, 13, 179, 5, 8, 0.256944
20, 15, 223, 8, 7, 0.208333
19, 16, 218, 6, 10, 0.250000
19, 16, 218, 6, 10, 0.250000
16, 19, 223, 6, 13, 0.270833
16, 19, 223, 6, 13, 0.270833
16, 19, 223, 6, 13, 0.270833
20, 15, 206, 4, 11, 0.312500
25, 10, 157, 5, 5, 0.243056
22, 13, 150, 3, 10, 0.284722
21, 14, 203, 5, 9, 0.250000
20, 15, 238, 9, 6, 0.208333
21, 14, 193, 3, 11, 0.298611
21, 14, 193, 3, 11, 0.298611
19, 16, 207, 5, 11, 0.284722
19, 16, 207, 5, 11, 0.284722
19, 16, 207, 5, 11, 0.284722
20, 15, 234, 6, 9, 0.256944
21, 14, 181, 4, 10, 0.284722
21, 14, 182, 3, 11, 0.298611
21, 14, 193, 5, 9, 0.256944
19, 16, 178, 4, 12, 0.263889
19, 16, 178, 4, 12, 0.263889
23, 12, 175, 5, 7, 0.250000
23, 12, 175, 5, 7, 0.250000
23, 12, 175, 5, 7, 0.250000
20, 15, 225, 6, 9, 0.243056
20, 15, 183, 7, 8, 0.222222
20, 15, 215, 5, 10, 0.277778
22, 13, 167, 4, 9, 0.250000
19, 16, 190, 5, 11, 0.250000
19, 16, 198, 6, 10, 0.270833
19, 16, 198, 6, 10, 0.270833
19, 16, 222, 7, 9, 0.243056
19, 16, 222, 7, 9, 0.243056
