trivial, nontrivial, cycles, bl, routed, usage
15, 20, 255, 6, 14, 0.263889
15, 20, 255, 6, 14, 0.263889
18, 17, 218, 8, 9, 0.222222
18, 17, 223, 9, 8, 0.201389
18, 17, 223, 9, 8, 0.201389
20, 15, 226, 6, 9, 0.243056
19, 16, 193, 5, 11, 0.284722
22, 13, 166, 4, 9, 0.270833
18, 17, 212, 6, 11, 0.277778
18, 17, 198, 7, 10, 0.256944
18, 17, 225, 6, 11, 0.256944
18, 17, 225, 6, 11, 0.256944
14, 21, 275, 9, 12, 0.229167
14, 21, 275, 9, 12, 0.229167
14, 21, 275, 9, 12, 0.229167
20, 15, 226, 6, 9, 0.256944
23, 12, 199, 5, 7, 0.270833
19, 16, 226, 4, 12, 0.319444
19, 16, 220, 6, 10, 0.284722
17, 18, 269, 10, 8, 0.201389
14, 21, 241, 7, 14, 0.270833
14, 21, 241, 7, 14, 0.270833
22, 13, 173, 6, 7, 0.256944
22, 13, 173, 6, 7, 0.256944
22, 13, 173, 6, 7, 0.256944
18, 17, 195, 8, 9, 0.229167
20, 15, 234, 6, 9, 0.319444
19, 16, 185, 6, 10, 0.270833
19, 16, 191, 6, 10, 0.284722
20, 15, 222, 5, 10, 0.312500
17, 18, 240, 6, 12, 0.263889
17, 18, 251, 7, 11, 0.243056
13, 22, 301, 8, 14, 0.256944
13, 22, 301, 8, 14, 0.256944
13, 22, 301, 8, 14, 0.256944
16, 19, 265, 5, 14, 0.347222
19, 16, 228, 6, 10, 0.284722
24, 11, 178, 5, 6, 0.256944
20, 15, 207, 8, 7, 0.222222
17, 18, 213, 7, 11, 0.236111
17, 18, 217, 7, 11, 0.236111
18, 17, 226, 6, 11, 0.291667
17, 18, 250, 7, 11, 0.277778
17, 18, 250, 7, 11, 0.277778
21, 14, 201, 7, 7, 0.243056
21, 14, 157, 7, 7, 0.236111
22, 13, 220, 4, 9, 0.305556
19, 16, 186, 5, 11, 0.298611
16, 19, 266, 9, 10, 0.222222
19, 16, 219, 3, 13, 0.305556
19, 16, 219, 3, 13, 0.305556
22, 13, 159, 6, 7, 0.222222
22, 13, 159, 6, 7, 0.222222
22, 13, 159, 6, 7, 0.222222
22, 13, 172, 5, 8, 0.243056
20, 15, 170, 5, 10, 0.263889
24, 11, 179, 5, 6, 0.236111
20, 15, 172, 5, 10, 0.250000
20, 15, 181, 6, 9, 0.236111
18, 17, 190, 7, 10, 0.250000
18, 17, 212, 7, 10, 0.250000
18, 17, 212, 7, 10, 0.250000
20, 15, 212, 4, 11, 0.298611
