trivial, nontrivial, cycles, bl, routed, usage
15, 20, 259, 7, 13, 0.250000
15, 20, 259, 7, 13, 0.250000
18, 17, 213, 7, 10, 0.236111
18, 17, 218, 8, 9, 0.215278
18, 17, 218, 8, 9, 0.215278
20, 15, 227, 6, 9, 0.250000
19, 16, 171, 5, 11, 0.284722
22, 13, 154, 4, 9, 0.277778
18, 17, 210, 5, 12, 0.277778
18, 17, 213, 7, 10, 0.256944
18, 17, 219, 7, 10, 0.236111
18, 17, 219, 7, 10, 0.236111
14, 21, 276, 8, 13, 0.250000
14, 21, 276, 8, 13, 0.250000
14, 21, 276, 8, 13, 0.250000
20, 15, 248, 6, 9, 0.270833
23, 12, 208, 6, 6, 0.256944
19, 16, 223, 4, 12, 0.312500
19, 16, 221, 6, 10, 0.284722
17, 18, 278, 9, 9, 0.222222
14, 21, 248, 7, 14, 0.277778
14, 21, 248, 7, 14, 0.277778
22, 13, 174, 6, 7, 0.250000
22, 13, 174, 6, 7, 0.250000
22, 13, 174, 6, 7, 0.250000
18, 17, 206, 8, 9, 0.222222
20, 15, 249, 6, 9, 0.305556
19, 16, 202, 6, 10, 0.270833
19, 16, 185, 5, 11, 0.312500
20, 15, 215, 5, 10, 0.312500
17, 18, 230, 6, 12, 0.270833
17, 18, 236, 6, 12, 0.284722
13, 22, 311, 8, 14, 0.263889
13, 22, 311, 8, 14, 0.263889
13, 22, 311, 8, 14, 0.263889
16, 19, 283, 5, 14, 0.319444
19, 16, 219, 7, 9, 0.263889
24, 11, 160, 5, 6, 0.222222
20, 15, 208, 8, 7, 0.243056
17, 18, 206, 8, 10, 0.215278
17, 18, 210, 8, 10, 0.222222
18, 17, 227, 8, 9, 0.250000
17, 18, 245, 9, 9, 0.236111
17, 18, 245, 9, 9, 0.236111
21, 14, 188, 6, 8, 0.256944
21, 14, 155, 7, 7, 0.229167
22, 13, 230, 4, 9, 0.305556
19, 16, 188, 4, 12, 0.305556
16, 19, 242, 11, 8, 0.208333
19, 16, 220, 3, 13, 0.305556
19, 16, 220, 3, 13, 0.305556
22, 13, 178, 5, 8, 0.256944
22, 13, 178, 5, 8, 0.256944
22, 13, 178, 5, 8, 0.256944
22, 13, 173, 5, 8, 0.250000
20, 15, 183, 5, 10, 0.256944
24, 11, 180, 5, 6, 0.236111
20, 15, 175, 5, 10, 0.250000
20, 15, 191, 6, 9, 0.243056
18, 17, 196, 6, 11, 0.270833
18, 17, 213, 7, 10, 0.256944
18, 17, 213, 7, 10, 0.256944
20, 15, 205, 5, 10, 0.263889
19, 16, 205, 5, 11, 0.277778
16, 19, 260, 7, 12, 0.277778
21, 14, 177, 7, 7, 0.236111
23, 12, 187, 5, 7, 0.270833
23, 12, 187, 5, 7, 0.270833
19, 16, 203, 5, 11, 0.291667
19, 16, 203, 5, 11, 0.291667
19, 16, 203, 5, 11, 0.291667
22, 13, 204, 5, 8, 0.256944
24, 11, 226, 7, 4, 0.215278
19, 16, 229, 4, 12, 0.305556
21, 14, 199, 4, 10, 0.284722
18, 17, 287, 8, 9, 0.236111
17, 18, 232, 5, 13, 0.291667
16, 19, 252, 6, 13, 0.277778
18, 17, 238, 6, 11, 0.305556
18, 17, 234, 6, 11, 0.298611
18, 17, 234, 6, 11, 0.298611
21, 14, 165, 6, 8, 0.222222
19, 16, 254, 8, 8, 0.250000
20, 15, 244, 4, 11, 0.305556
21, 14, 196, 4, 10, 0.298611
19, 16, 228, 5, 11, 0.312500
20, 15, 202, 5, 10, 0.270833
20, 15, 202, 5, 10, 0.270833
17, 18, 238, 7, 11, 0.284722
17, 18, 238, 7, 11, 0.284722
17, 18, 238, 7, 11, 0.284722
16, 19, 236, 6, 13, 0.277778
19, 16, 41, 0, 3, 0.180556
17, 18, 205, 7, 11, 0.229167
23, 12, 187, 3, 9, 0.319444
20, 15, 37, 2, 1, 0.138889
