trivial, nontrivial, cycles, bl, routed, usage
15, 20, 256, 7, 13, 0.243056
15, 20, 256, 7, 13, 0.243056
18, 17, 213, 7, 10, 0.236111
18, 17, 218, 8, 9, 0.215278
18, 17, 218, 8, 9, 0.215278
20, 15, 227, 6, 9, 0.243056
19, 16, 169, 5, 11, 0.277778
22, 13, 154, 4, 9, 0.277778
18, 17, 214, 5, 12, 0.284722
18, 17, 199, 7, 10, 0.263889
18, 17, 219, 7, 10, 0.236111
18, 17, 219, 7, 10, 0.236111
14, 21, 276, 8, 13, 0.250000
14, 21, 276, 8, 13, 0.250000
14, 21, 276, 8, 13, 0.250000
20, 15, 236, 6, 9, 0.263889
23, 12, 208, 6, 6, 0.243056
19, 16, 227, 4, 12, 0.319444
19, 16, 221, 6, 10, 0.284722
17, 18, 270, 10, 8, 0.201389
14, 21, 250, 6, 15, 0.291667
14, 21, 250, 6, 15, 0.291667
22, 13, 174, 6, 7, 0.250000
22, 13, 174, 6, 7, 0.250000
22, 13, 174, 6, 7, 0.250000
18, 17, 196, 8, 9, 0.229167
20, 15, 235, 6, 9, 0.312500
19, 16, 196, 6, 10, 0.256944
19, 16, 188, 6, 10, 0.277778
20, 15, 224, 5, 10, 0.312500
17, 18, 230, 5, 13, 0.312500
17, 18, 233, 5, 13, 0.319444
13, 22, 303, 8, 14, 0.256944
13, 22, 303, 8, 14, 0.256944
13, 22, 303, 8, 14, 0.256944
16, 19, 266, 5, 14, 0.354167
19, 16, 229, 6, 10, 0.277778
24, 11, 166, 6, 5, 0.208333
20, 15, 208, 8, 7, 0.243056
17, 18, 206, 8, 10, 0.215278
17, 18, 210, 8, 10, 0.215278
18, 17, 227, 8, 9, 0.250000
17, 18, 245, 9, 9, 0.236111
17, 18, 245, 9, 9, 0.236111
21, 14, 202, 7, 7, 0.243056
21, 14, 158, 7, 7, 0.243056
22, 13, 230, 4, 9, 0.305556
19, 16, 188, 4, 12, 0.305556
16, 19, 251, 11, 8, 0.215278
19, 16, 220, 3, 13, 0.305556
19, 16, 220, 3, 13, 0.305556
22, 13, 178, 5, 8, 0.256944
22, 13, 178, 5, 8, 0.256944
22, 13, 178, 5, 8, 0.256944
22, 13, 173, 5, 8, 0.250000
20, 15, 180, 5, 10, 0.263889
24, 11, 180, 5, 6, 0.236111
20, 15, 175, 5, 10, 0.250000
20, 15, 182, 6, 9, 0.236111
18, 17, 188, 7, 10, 0.243056
18, 17, 210, 7, 10, 0.243056
18, 17, 210, 7, 10, 0.243056
20, 15, 205, 5, 10, 0.277778
19, 16, 205, 5, 11, 0.277778
16, 19, 258, 7, 12, 0.270833
21, 14, 177, 6, 8, 0.250000
23, 12, 187, 5, 7, 0.270833
23, 12, 187, 5, 7, 0.270833
19, 16, 202, 6, 10, 0.263889
19, 16, 202, 6, 10, 0.263889
19, 16, 202, 6, 10, 0.263889
22, 13, 204, 5, 8, 0.256944
24, 11, 226, 7, 4, 0.215278
19, 16, 229, 4, 12, 0.298611
21, 14, 199, 4, 10, 0.284722
18, 17, 287, 8, 9, 0.243056
17, 18, 232, 5, 13, 0.291667
16, 19, 253, 5, 14, 0.312500
18, 17, 229, 7, 10, 0.256944
18, 17, 229, 6, 11, 0.298611
18, 17, 229, 6, 11, 0.298611
21, 14, 173, 5, 9, 0.243056
19, 16, 239, 8, 8, 0.243056
20, 15, 244, 4, 11, 0.312500
21, 14, 196, 4, 10, 0.298611
19, 16, 221, 5, 11, 0.312500
20, 15, 213, 5, 10, 0.284722
20, 15, 213, 5, 10, 0.284722
