trivial, nontrivial, cycles, bl, routed, usage
15, 20, 255, 7, 13, 0.243056
15, 20, 255, 7, 13, 0.243056
18, 17, 218, 8, 9, 0.222222
18, 17, 223, 9, 8, 0.201389
18, 17, 223, 9, 8, 0.201389
20, 15, 226, 6, 9, 0.243056
19, 16, 170, 5, 11, 0.284722
22, 13, 175, 4, 9, 0.270833
18, 17, 220, 4, 13, 0.312500
18, 17, 207, 7, 10, 0.256944
18, 17, 225, 6, 11, 0.256944
18, 17, 225, 6, 11, 0.256944
14, 21, 287, 8, 13, 0.243056
14, 21, 287, 8, 13, 0.243056
14, 21, 287, 8, 13, 0.243056
20, 15, 235, 6, 9, 0.263889
23, 12, 223, 6, 6, 0.256944
19, 16, 226, 4, 12, 0.319444
19, 16, 220, 6, 10, 0.284722
17, 18, 269, 10, 8, 0.201389
14, 21, 247, 7, 14, 0.277778
14, 21, 247, 7, 14, 0.277778
22, 13, 173, 6, 7, 0.250000
22, 13, 173, 6, 7, 0.250000
22, 13, 173, 6, 7, 0.250000
18, 17, 195, 8, 9, 0.222222
20, 15, 247, 6, 9, 0.319444
19, 16, 201, 6, 10, 0.270833
19, 16, 191, 6, 10, 0.284722
20, 15, 214, 5, 10, 0.305556
17, 18, 234, 6, 12, 0.270833
17, 18, 245, 7, 11, 0.250000
13, 22, 301, 8, 14, 0.263889
13, 22, 301, 8, 14, 0.263889
13, 22, 301, 8, 14, 0.263889
16, 19, 273, 4, 15, 0.368056
19, 16, 228, 6, 10, 0.284722
24, 11, 178, 5, 6, 0.256944
20, 15, 207, 8, 7, 0.222222
17, 18, 205, 8, 10, 0.222222
17, 18, 209, 8, 10, 0.222222
18, 17, 225, 6, 11, 0.291667
17, 18, 249, 7, 11, 0.277778
17, 18, 249, 7, 11, 0.277778
21, 14, 201, 7, 7, 0.243056
21, 14, 154, 7, 7, 0.236111
22, 13, 229, 4, 9, 0.305556
19, 16, 196, 4, 12, 0.298611
16, 19, 257, 9, 10, 0.215278
19, 16, 219, 3, 13, 0.305556
19, 16, 219, 3, 13, 0.305556
22, 13, 165, 6, 7, 0.229167
22, 13, 165, 6, 7, 0.229167
22, 13, 165, 6, 7, 0.229167
22, 13, 172, 5, 8, 0.250000
20, 15, 176, 5, 10, 0.256944
24, 11, 179, 5, 6, 0.236111
20, 15, 181, 4, 11, 0.270833
20, 15, 190, 6, 9, 0.243056
18, 17, 187, 7, 10, 0.250000
18, 17, 209, 7, 10, 0.250000
18, 17, 209, 7, 10, 0.250000
20, 15, 204, 5, 10, 0.277778
19, 16, 204, 5, 11, 0.277778
16, 19, 248, 7, 12, 0.277778
21, 14, 176, 6, 8, 0.250000
23, 12, 186, 5, 7, 0.270833
23, 12, 186, 5, 7, 0.270833
19, 16, 203, 6, 10, 0.270833
19, 16, 203, 6, 10, 0.270833
19, 16, 203, 6, 10, 0.270833
22, 13, 203, 5, 8, 0.256944
24, 11, 225, 7, 4, 0.215278
19, 16, 228, 4, 12, 0.298611
21, 14, 198, 4, 10, 0.284722
18, 17, 286, 8, 9, 0.243056
17, 18, 231, 5, 13, 0.291667
16, 19, 252, 5, 14, 0.312500
18, 17, 228, 7, 10, 0.256944
18, 17, 228, 6, 11, 0.298611
18, 17, 228, 6, 11, 0.298611
21, 14, 164, 6, 8, 0.222222
19, 16, 248, 8, 8, 0.256944
20, 15, 243, 4, 11, 0.312500
21, 14, 195, 4, 10, 0.298611
19, 16, 220, 6, 10, 0.291667
20, 15, 212, 5, 10, 0.284722
20, 15, 212, 5, 10, 0.284722
17, 18, 229, 6, 12, 0.291667
17, 18, 229, 6, 12, 0.291667
17, 18, 229, 6, 12, 0.291667
16, 19, 235, 6, 13, 0.277778
19, 16, 40, 0, 3, 0.180556
17, 18, 215, 6, 12, 0.243056
23, 12, 186, 3, 9, 0.319444
20, 15, 36, 2, 1, 0.138889
21, 14, 186, 3, 11, 0.305556
21, 14, 186, 3, 11, 0.305556
19, 16, 219, 6, 10, 0.256944
19, 16, 219, 6, 10, 0.256944
19, 16, 219, 6, 10, 0.256944
22, 13, 189, 4, 9, 0.277778
23, 12, 173, 6, 6, 0.243056
21, 14, 174, 4, 10, 0.270833
22, 13, 169, 5, 8, 0.256944
20, 15, 222, 8, 7, 0.208333
19, 16, 224, 5, 11, 0.277778
19, 16, 224, 5, 11, 0.277778
16, 19, 223, 6, 13, 0.263889
16, 19, 223, 6, 13, 0.263889
16, 19, 223, 6, 13, 0.263889
20, 15, 206, 6, 9, 0.250000
