trivial, nontrivial, cycles, bl, routed, usage
15, 20, 259, 6, 14, 0.270833
15, 20, 259, 6, 14, 0.270833
18, 17, 219, 8, 9, 0.222222
18, 17, 224, 9, 8, 0.201389
18, 17, 224, 9, 8, 0.201389
20, 15, 227, 6, 9, 0.243056
19, 16, 188, 5, 11, 0.291667
22, 13, 167, 4, 9, 0.270833
18, 17, 213, 6, 11, 0.277778
18, 17, 208, 7, 10, 0.250000
18, 17, 226, 6, 11, 0.256944
18, 17, 226, 6, 11, 0.256944
14, 21, 276, 9, 12, 0.229167
14, 21, 276, 9, 12, 0.229167
14, 21, 276, 9, 12, 0.229167
20, 15, 227, 6, 9, 0.256944
23, 12, 224, 6, 6, 0.256944
19, 16, 227, 4, 12, 0.319444
19, 16, 221, 6, 10, 0.284722
17, 18, 281, 9, 9, 0.222222
14, 21, 248, 7, 14, 0.270833
14, 21, 248, 7, 14, 0.270833
22, 13, 174, 6, 7, 0.256944
22, 13, 174, 6, 7, 0.256944
22, 13, 174, 6, 7, 0.256944
18, 17, 210, 8, 9, 0.215278
20, 15, 248, 6, 9, 0.319444
19, 16, 198, 6, 10, 0.263889
19, 16, 192, 6, 10, 0.284722
20, 15, 214, 5, 10, 0.305556
17, 18, 241, 6, 12, 0.270833
17, 18, 252, 7, 11, 0.250000
13, 22, 302, 8, 14, 0.263889
13, 22, 302, 8, 14, 0.263889
13, 22, 302, 8, 14, 0.263889
16, 19, 280, 5, 14, 0.305556
19, 16, 229, 6, 10, 0.284722
24, 11, 179, 5, 6, 0.256944
20, 15, 208, 8, 7, 0.222222
17, 18, 221, 6, 12, 0.263889
17, 18, 225, 6, 12, 0.263889
18, 17, 227, 6, 11, 0.291667
17, 18, 251, 7, 11, 0.277778
17, 18, 251, 7, 11, 0.277778
21, 14, 186, 6, 8, 0.256944
21, 14, 155, 7, 7, 0.229167
22, 13, 221, 4, 9, 0.305556
19, 16, 187, 5, 11, 0.298611
16, 19, 258, 9, 10, 0.215278
19, 16, 220, 3, 13, 0.305556
19, 16, 220, 3, 13, 0.305556
22, 13, 160, 6, 7, 0.222222
22, 13, 160, 6, 7, 0.222222
22, 13, 160, 6, 7, 0.222222
22, 13, 173, 5, 8, 0.243056
20, 15, 177, 5, 10, 0.256944
24, 11, 180, 5, 6, 0.236111
20, 15, 173, 5, 10, 0.250000
20, 15, 191, 6, 9, 0.243056
18, 17, 191, 7, 10, 0.256944
18, 17, 213, 7, 10, 0.256944
