trivial, nontrivial, cycles, bl, routed, usage
8, 10, 112, 2, 8, 0.328125
8, 10, 112, 2, 8, 0.328125
9, 9, 101, 4, 5, 0.203125
9, 9, 101, 4, 5, 0.203125
9, 9, 101, 4, 5, 0.203125
9, 9, 101, 4, 5, 0.203125
9, 9, 101, 4, 5, 0.203125
8, 10, 120, 4, 6, 0.281250
8, 10, 120, 4, 6, 0.281250
8, 10, 121, 2, 8, 0.328125
8, 10, 121, 2, 8, 0.328125
12, 6, 72, 1, 5, 0.296875
9, 9, 98, 1, 8, 0.375000
9, 9, 98, 1, 8, 0.375000
8, 10, 121, 3, 7, 0.312500
12, 6, 50, 2, 4, 0.250000
12, 6, 50, 2, 4, 0.250000
11, 7, 76, 2, 5, 0.296875
11, 7, 76, 2, 5, 0.296875
10, 8, 70, 2, 6, 0.296875
10, 8, 70, 2, 6, 0.296875
10, 8, 70, 2, 6, 0.296875
10, 8, 70, 2, 6, 0.296875
10, 8, 67, 3, 5, 0.265625
10, 8, 70, 2, 6, 0.296875
11, 7, 85, 2, 5, 0.296875
11, 7, 85, 2, 5, 0.296875
9, 9, 92, 2, 7, 0.359375
9, 9, 92, 2, 7, 0.359375
11, 7, 63, 2, 5, 0.296875
11, 7, 63, 2, 5, 0.296875
11, 7, 63, 2, 5, 0.296875
11, 7, 63, 2, 5, 0.296875
9, 9, 92, 4, 5, 0.250000
11, 7, 63, 2, 5, 0.296875
7, 11, 140, 5, 6, 0.250000
7, 11, 140, 5, 6, 0.250000
9, 9, 106, 2, 7, 0.328125
9, 9, 106, 2, 7, 0.328125
10, 8, 79, 3, 5, 0.250000
10, 8, 79, 3, 5, 0.250000
10, 8, 79, 3, 5, 0.250000
10, 8, 79, 3, 5, 0.250000
12, 6, 67, 1, 5, 0.296875
10, 8, 79, 3, 5, 0.250000
8, 10, 117, 4, 6, 0.265625
8, 10, 117, 4, 6, 0.265625
9, 9, 99, 3, 6, 0.265625
9, 9, 99, 3, 6, 0.265625
9, 9, 86, 3, 6, 0.265625
9, 9, 86, 3, 6, 0.265625
9, 9, 86, 3, 6, 0.265625
9, 9, 86, 3, 6, 0.265625
12, 6, 71, 1, 5, 0.312500
9, 9, 86, 3, 6, 0.265625
8, 10, 107, 2, 8, 0.328125
8, 10, 107, 2, 8, 0.328125
9, 9, 97, 2, 7, 0.328125
9, 9, 97, 2, 7, 0.328125
9, 9, 97, 2, 7, 0.328125
9, 9, 97, 2, 7, 0.328125
11, 7, 69, 1, 6, 0.312500
9, 9, 97, 2, 7, 0.328125
13, 5, 65, 1, 4, 0.296875
13, 5, 65, 1, 4, 0.296875
9, 9, 131, 2, 7, 0.359375
9, 9, 131, 2, 7, 0.359375
