trivial, nontrivial, cycles, bl, routed, usage
12, 10, 142, 3, 7, 0.230000
13, 9, 116, 2, 7, 0.250000
12, 10, 108, 4, 6, 0.190000
15, 7, 77, 2, 5, 0.200000
10, 12, 129, 2, 10, 0.250000
13, 9, 117, 3, 6, 0.220000
12, 10, 123, 1, 9, 0.290000
10, 12, 129, 2, 10, 0.250000
11, 11, 113, 4, 7, 0.190000
13, 9, 119, 6, 3, 0.140000
12, 10, 121, 2, 8, 0.260000
15, 7, 92, 1, 6, 0.240000
12, 10, 133, 3, 7, 0.210000
13, 9, 109, 1, 8, 0.280000
9, 13, 162, 3, 10, 0.300000
16, 6, 78, 3, 3, 0.180000
15, 7, 93, 3, 4, 0.200000
9, 13, 162, 3, 10, 0.300000
12, 10, 114, 3, 7, 0.220000
11, 11, 123, 3, 8, 0.220000
13, 9, 101, 2, 7, 0.250000
14, 8, 96, 2, 6, 0.270000
16, 6, 63, 1, 5, 0.230000
11, 11, 130, 3, 8, 0.270000
10, 12, 148, 4, 8, 0.210000
15, 7, 109, 2, 5, 0.280000
16, 6, 90, 3, 3, 0.190000
10, 12, 148, 4, 8, 0.210000
13, 9, 100, 3, 6, 0.240000
12, 10, 111, 2, 8, 0.260000
11, 11, 158, 4, 7, 0.210000
15, 7, 91, 4, 3, 0.160000
15, 7, 84, 2, 5, 0.220000
12, 10, 117, 3, 7, 0.210000
13, 9, 113, 3, 6, 0.210000
13, 9, 114, 3, 6, 0.220000
13, 9, 102, 1, 8, 0.260000
13, 9, 113, 3, 6, 0.210000
10, 12, 133, 4, 8, 0.220000
12, 10, 106, 5, 5, 0.150000
10, 12, 151, 5, 7, 0.220000
16, 6, 61, 1, 5, 0.220000
14, 8, 95, 2, 6, 0.220000
14, 8, 17, 0, 2, 0.160000
11, 11, 143, 5, 6, 0.170000
14, 8, 118, 5, 3, 0.150000
13, 9, 112, 2, 7, 0.250000
11, 11, 143, 5, 6, 0.170000
13, 9, 109, 4, 5, 0.170000
13, 9, 115, 4, 5, 0.210000
12, 10, 134, 4, 6, 0.210000
13, 9, 95, 2, 7, 0.260000
11, 11, 151, 5, 6, 0.190000
9, 13, 166, 4, 9, 0.250000
12, 10, 145, 4, 6, 0.250000
18, 4, 43, 1, 3, 0.210000
16, 6, 67, 2, 4, 0.190000
12, 10, 145, 4, 6, 0.250000
9, 13, 143, 3, 10, 0.230000
13, 9, 84, 1, 8, 0.260000
10, 12, 128, 2, 10, 0.270000
14, 8, 111, 2, 6, 0.240000
14, 8, 94, 1, 7, 0.270000
15, 7, 17, 0, 2, 0.170000
12, 10, 106, 2, 8, 0.240000
14, 8, 108, 4, 4, 0.180000
