trivial, nontrivial, cycles, bl, routed, usage
12, 10, 146, 3, 7, 0.230000
13, 9, 116, 2, 7, 0.250000
12, 10, 108, 4, 6, 0.190000
15, 7, 77, 2, 5, 0.210000
10, 12, 138, 1, 11, 0.290000
13, 9, 108, 3, 6, 0.230000
12, 10, 123, 1, 9, 0.290000
10, 12, 138, 1, 11, 0.290000
11, 11, 128, 4, 7, 0.220000
13, 9, 119, 6, 3, 0.140000
12, 10, 118, 2, 8, 0.280000
15, 7, 90, 1, 6, 0.240000
12, 10, 133, 3, 7, 0.210000
13, 9, 100, 1, 8, 0.280000
9, 13, 164, 3, 10, 0.250000
16, 6, 78, 3, 3, 0.190000
15, 7, 102, 3, 4, 0.210000
9, 13, 164, 3, 10, 0.250000
12, 10, 139, 4, 6, 0.200000
11, 11, 123, 3, 8, 0.210000
13, 9, 113, 2, 7, 0.260000
14, 8, 103, 3, 5, 0.240000
16, 6, 63, 1, 5, 0.230000
11, 11, 121, 3, 8, 0.260000
10, 12, 138, 4, 8, 0.210000
15, 7, 111, 3, 4, 0.260000
16, 6, 90, 3, 3, 0.210000
10, 12, 138, 4, 8, 0.210000
13, 9, 100, 3, 6, 0.260000
12, 10, 113, 3, 7, 0.210000
11, 11, 158, 4, 7, 0.220000
15, 7, 91, 4, 3, 0.160000
15, 7, 84, 2, 5, 0.220000
12, 10, 117, 3, 7, 0.210000
13, 9, 122, 2, 7, 0.230000
13, 9, 118, 3, 6, 0.210000
13, 9, 102, 1, 8, 0.260000
13, 9, 122, 2, 7, 0.230000
10, 12, 153, 4, 8, 0.240000
12, 10, 106, 5, 5, 0.150000
10, 12, 151, 5, 7, 0.210000
16, 6, 61, 1, 5, 0.220000
14, 8, 95, 2, 6, 0.220000
14, 8, 68, 1, 3, 0.210000
11, 11, 150, 4, 7, 0.200000
14, 8, 116, 4, 4, 0.190000
13, 9, 118, 3, 6, 0.210000
11, 11, 150, 4, 7, 0.200000
13, 9, 109, 4, 5, 0.170000
13, 9, 114, 5, 4, 0.190000
12, 10, 134, 4, 6, 0.230000
13, 9, 104, 2, 7, 0.250000
11, 11, 151, 5, 6, 0.200000
9, 13, 168, 4, 9, 0.230000
12, 10, 124, 3, 7, 0.210000
18, 4, 43, 1, 3, 0.220000
16, 6, 70, 2, 4, 0.190000
12, 10, 124, 3, 7, 0.210000
9, 13, 142, 3, 10, 0.230000
13, 9, 97, 2, 7, 0.220000
10, 12, 134, 3, 9, 0.250000
14, 8, 109, 2, 6, 0.230000
14, 8, 94, 1, 7, 0.270000
15, 7, 81, 2, 1, 0.210000
12, 10, 111, 3, 7, 0.230000
14, 8, 108, 4, 4, 0.180000
15, 7, 88, 3, 4, 0.180000
12, 10, 111, 3, 7, 0.230000
12, 10, 128, 4, 6, 0.200000
14, 8, 91, 3, 5, 0.210000
11, 11, 133, 4, 7, 0.220000
16, 6, 81, 2, 4, 0.220000
14, 8, 120, 3, 5, 0.200000
15, 7, 93, 1, 6, 0.260000
12, 10, 118, 2, 8, 0.250000
13, 9, 108, 3, 6, 0.200000
15, 7, 87, 2, 5, 0.210000
12, 10, 118, 2, 8, 0.250000
11, 11, 130, 3, 8, 0.220000
14, 8, 117, 4, 4, 0.200000
9, 13, 173, 3, 10, 0.280000
11, 11, 131, 3, 8, 0.230000
13, 9, 89, 3, 6, 0.190000
14, 8, 102, 2, 6, 0.230000
12, 10, 115, 2, 8, 0.260000
11, 11, 139, 4, 7, 0.220000
13, 9, 137, 2, 7, 0.240000
12, 10, 115, 2, 8, 0.260000
10, 12, 126, 4, 8, 0.210000
13, 9, 101, 2, 7, 0.240000
12, 10, 117, 3, 7, 0.230000
16, 6, 82, 2, 4, 0.200000
13, 9, 116, 3, 6, 0.210000
14, 8, 89, 2, 6, 0.230000
12, 10, 127, 1, 9, 0.300000
14, 8, 102, 4, 4, 0.180000
14, 8, 87, 3, 5, 0.190000
12, 10, 127, 1, 9, 0.300000
11, 11, 128, 3, 8, 0.240000
14, 8, 116, 4, 4, 0.220000
11, 11, 155, 4, 7, 0.210000
14, 8, 120, 5, 3, 0.150000
16, 6, 74, 2, 4, 0.210000
13, 9, 114, 2, 7, 0.260000
12, 10, 140, 2, 8, 0.260000
13, 9, 114, 2, 7, 0.230000
12, 10, 140, 2, 8, 0.270000
12, 10, 140, 2, 8, 0.260000
10, 12, 126, 4, 8, 0.200000
12, 10, 120, 6, 4, 0.150000
9, 13, 180, 4, 9, 0.250000
11, 11, 139, 2, 9, 0.270000
14, 8, 73, 3, 5, 0.180000
14, 8, 106, 2, 6, 0.230000
12, 10, 101, 2, 8, 0.260000
12, 10, 142, 3, 7, 0.230000
12, 10, 154, 2, 8, 0.250000
12, 10, 101, 2, 8, 0.260000
11, 11, 109, 3, 8, 0.230000
13, 9, 110, 3, 6, 0.210000
10, 12, 146, 3, 9, 0.250000
16, 6, 90, 3, 3, 0.230000
12, 10, 139, 2, 8, 0.250000
13, 9, 115, 1, 8, 0.300000
13, 9, 98, 2, 7, 0.230000
13, 9, 114, 3, 6, 0.250000
15, 7, 101, 3, 4, 0.220000
13, 9, 98, 2, 7, 0.230000
14, 8, 101, 2, 6, 0.230000
9, 13, 158, 4, 9, 0.220000
9, 13, 164, 5, 8, 0.200000
12, 10, 138, 3, 7, 0.230000
14, 8, 95, 2, 6, 0.210000
13, 9, 117, 2, 7, 0.240000
12, 10, 152, 4, 6, 0.200000
11, 11, 149, 4, 7, 0.210000
13, 9, 130, 2, 7, 0.240000
12, 10, 152, 4, 6, 0.200000
10, 12, 154, 4, 8, 0.230000
13, 9, 115, 3, 6, 0.220000
10, 12, 168, 4, 8, 0.240000
12, 10, 124, 2, 8, 0.250000
15, 7, 95, 3, 4, 0.190000
13, 9, 110, 3, 6, 0.220000
12, 10, 114, 1, 9, 0.300000
10, 12, 157, 4, 8, 0.200000
12, 10, 142, 3, 7, 0.220000
12, 10, 114, 1, 9, 0.300000
10, 12, 120, 3, 9, 0.230000
13, 9, 118, 5, 4, 0.170000
12, 10, 134, 4, 6, 0.230000
13, 9, 104, 2, 7, 0.250000
11, 11, 151, 5, 6, 0.200000
9, 13, 168, 4, 9, 0.230000
12, 10, 124, 3, 7, 0.210000
18, 4, 43, 1, 3, 0.220000
16, 6, 70, 2, 4, 0.190000
12, 10, 124, 3, 7, 0.210000
9, 13, 142, 3, 10, 0.230000
13, 9, 97, 2, 7, 0.220000
11, 11, 118, 4, 7, 0.210000
14, 8, 104, 3, 5, 0.240000
14, 8, 114, 2, 6, 0.220000
15, 7, 96, 2, 5, 0.220000
12, 10, 118, 2, 8, 0.250000
13, 9, 108, 3, 6, 0.200000
15, 7, 87, 2, 5, 0.210000
12, 10, 118, 2, 8, 0.250000
11, 11, 130, 3, 8, 0.220000
14, 8, 92, 3, 5, 0.200000
9, 13, 155, 2, 11, 0.310000
18, 4, 43, 1, 3, 0.220000
9, 13, 177, 5, 8, 0.230000
13, 9, 130, 2, 7, 0.240000
12, 10, 127, 2, 8, 0.280000
12, 10, 120, 2, 8, 0.280000
13, 9, 117, 4, 5, 0.190000
12, 10, 127, 2, 8, 0.280000
10, 12, 141, 4, 8, 0.220000
11, 11, 144, 4, 7, 0.200000
9, 13, 164, 5, 8, 0.200000
12, 10, 138, 3, 7, 0.230000
14, 8, 95, 2, 6, 0.210000
13, 9, 117, 2, 7, 0.240000
12, 10, 152, 4, 6, 0.200000
11, 11, 149, 4, 7, 0.210000
13, 9, 130, 2, 7, 0.240000
12, 10, 152, 4, 6, 0.200000
10, 12, 154, 4, 8, 0.230000
13, 9, 115, 3, 6, 0.220000
10, 12, 144, 4, 8, 0.240000
16, 6, 66, 2, 4, 0.200000
14, 8, 106, 2, 6, 0.210000
14, 8, 123, 3, 5, 0.220000
12, 10, 118, 2, 8, 0.250000
14, 8, 105, 2, 6, 0.230000
13, 9, 113, 3, 6, 0.200000
12, 10, 118, 2, 8, 0.250000
9, 13, 166, 4, 9, 0.250000
