trivial, nontrivial, cycles, bl, routed, usage
12, 10, 145, 3, 7, 0.240000
13, 9, 114, 1, 8, 0.270000
12, 10, 98, 4, 6, 0.180000
15, 7, 67, 2, 5, 0.200000
10, 12, 139, 1, 11, 0.310000
13, 9, 120, 3, 6, 0.240000
12, 10, 122, 1, 9, 0.290000
10, 12, 139, 1, 11, 0.310000
11, 11, 127, 4, 7, 0.220000
13, 9, 118, 6, 3, 0.140000
12, 10, 117, 2, 8, 0.280000
15, 7, 89, 1, 6, 0.240000
12, 10, 125, 5, 5, 0.150000
13, 9, 99, 1, 8, 0.280000
9, 13, 163, 3, 10, 0.250000
16, 6, 77, 3, 3, 0.190000
15, 7, 101, 3, 4, 0.210000
9, 13, 163, 3, 10, 0.250000
12, 10, 124, 3, 7, 0.240000
11, 11, 123, 3, 8, 0.210000
13, 9, 120, 1, 8, 0.290000
14, 8, 90, 3, 5, 0.210000
16, 6, 62, 1, 5, 0.230000
11, 11, 120, 3, 8, 0.250000
10, 12, 137, 4, 8, 0.210000
15, 7, 110, 3, 4, 0.260000
16, 6, 89, 3, 3, 0.210000
10, 12, 137, 4, 8, 0.210000
13, 9, 93, 4, 5, 0.200000
12, 10, 114, 3, 7, 0.210000
11, 11, 157, 4, 7, 0.210000
15, 7, 90, 4, 3, 0.160000
15, 7, 74, 2, 5, 0.210000
12, 10, 129, 3, 7, 0.220000
13, 9, 127, 3, 6, 0.220000
13, 9, 117, 1, 8, 0.280000
13, 9, 101, 1, 8, 0.260000
13, 9, 127, 3, 6, 0.220000
10, 12, 155, 4, 8, 0.270000
12, 10, 105, 5, 5, 0.150000
10, 12, 146, 5, 7, 0.220000
16, 6, 60, 1, 5, 0.220000
14, 8, 85, 2, 6, 0.210000
14, 8, 57, 1, 2, 0.190000
11, 11, 149, 5, 6, 0.220000
14, 8, 112, 3, 5, 0.230000
13, 9, 116, 2, 7, 0.230000
11, 11, 149, 5, 6, 0.220000
13, 9, 108, 4, 5, 0.170000
13, 9, 113, 5, 4, 0.190000
12, 10, 133, 4, 6, 0.230000
13, 9, 103, 2, 7, 0.250000
11, 11, 150, 5, 6, 0.200000
9, 13, 167, 4, 9, 0.230000
12, 10, 123, 3, 7, 0.220000
18, 4, 42, 1, 3, 0.220000
16, 6, 69, 2, 4, 0.190000
12, 10, 123, 3, 7, 0.220000
9, 13, 136, 4, 9, 0.210000
13, 9, 96, 2, 7, 0.220000
10, 12, 134, 4, 8, 0.210000
14, 8, 105, 2, 6, 0.230000
14, 8, 93, 1, 7, 0.270000
15, 7, 64, 1, 1, 0.220000
12, 10, 96, 3, 7, 0.210000
14, 8, 106, 3, 5, 0.200000
15, 7, 87, 3, 4, 0.180000
12, 10, 96, 3, 7, 0.210000
12, 10, 127, 3, 7, 0.230000
14, 8, 89, 4, 4, 0.190000
11, 11, 132, 4, 7, 0.230000
16, 6, 80, 2, 4, 0.210000
14, 8, 110, 3, 5, 0.190000
15, 7, 92, 1, 6, 0.260000
12, 10, 123, 2, 8, 0.240000
13, 9, 116, 3, 6, 0.200000
15, 7, 85, 1, 6, 0.230000
12, 10, 123, 2, 8, 0.240000
11, 11, 129, 3, 8, 0.220000
14, 8, 116, 4, 4, 0.200000
9, 13, 170, 3, 10, 0.260000
11, 11, 131, 3, 8, 0.210000
13, 9, 88, 3, 6, 0.190000
14, 8, 101, 2, 6, 0.230000
12, 10, 103, 3, 7, 0.220000
11, 11, 116, 4, 7, 0.210000
13, 9, 136, 2, 7, 0.240000
12, 10, 103, 3, 7, 0.220000
10, 12, 125, 4, 8, 0.210000
13, 9, 99, 1, 8, 0.260000
12, 10, 116, 3, 7, 0.240000
16, 6, 81, 2, 4, 0.200000
13, 9, 120, 3, 6, 0.200000
14, 8, 103, 2, 6, 0.250000
12, 10, 128, 1, 9, 0.310000
14, 8, 99, 3, 5, 0.210000
14, 8, 95, 3, 5, 0.200000
12, 10, 128, 1, 9, 0.310000
11, 11, 123, 4, 7, 0.210000
14, 8, 115, 4, 4, 0.220000
11, 11, 154, 4, 7, 0.200000
14, 8, 119, 5, 3, 0.150000
16, 6, 73, 2, 4, 0.200000
13, 9, 100, 2, 7, 0.250000
12, 10, 134, 2, 8, 0.260000
13, 9, 109, 2, 7, 0.250000
12, 10, 139, 2, 8, 0.270000
12, 10, 134, 2, 8, 0.260000
10, 12, 125, 4, 8, 0.210000
12, 10, 119, 6, 4, 0.150000
9, 13, 169, 3, 10, 0.260000
11, 11, 150, 2, 9, 0.270000
14, 8, 72, 3, 5, 0.180000
14, 8, 105, 2, 6, 0.230000
12, 10, 103, 3, 7, 0.220000
12, 10, 121, 3, 7, 0.260000
12, 10, 153, 2, 8, 0.250000
12, 10, 103, 3, 7, 0.220000
11, 11, 108, 3, 8, 0.220000
13, 9, 108, 2, 7, 0.230000
10, 12, 145, 3, 9, 0.250000
16, 6, 89, 3, 3, 0.230000
12, 10, 133, 2, 8, 0.250000
13, 9, 114, 1, 8, 0.300000
13, 9, 97, 2, 7, 0.230000
13, 9, 100, 3, 6, 0.220000
15, 7, 100, 3, 4, 0.220000
13, 9, 97, 2, 7, 0.230000
14, 8, 100, 2, 6, 0.230000
9, 13, 157, 4, 9, 0.220000
9, 13, 161, 4, 9, 0.230000
12, 10, 137, 3, 7, 0.230000
14, 8, 94, 2, 6, 0.210000
13, 9, 116, 2, 7, 0.240000
12, 10, 149, 4, 6, 0.200000
11, 11, 129, 4, 7, 0.230000
13, 9, 129, 2, 7, 0.240000
12, 10, 149, 4, 6, 0.200000
10, 12, 153, 4, 8, 0.230000
13, 9, 114, 3, 6, 0.220000
10, 12, 173, 4, 8, 0.240000
12, 10, 127, 1, 9, 0.270000
15, 7, 85, 3, 4, 0.180000
13, 9, 100, 3, 6, 0.210000
12, 10, 110, 3, 7, 0.200000
10, 12, 136, 4, 8, 0.230000
12, 10, 141, 3, 7, 0.220000
12, 10, 110, 3, 7, 0.200000
10, 12, 119, 3, 9, 0.240000
13, 9, 117, 5, 4, 0.170000
12, 10, 133, 4, 6, 0.230000
13, 9, 103, 2, 7, 0.250000
11, 11, 150, 5, 6, 0.200000
9, 13, 167, 4, 9, 0.230000
12, 10, 123, 3, 7, 0.220000
18, 4, 42, 1, 3, 0.220000
16, 6, 69, 2, 4, 0.190000
