trivial, nontrivial, cycles, bl, routed, usage
16, 11, 146, 2, 9, 0.340000
14, 13, 164, 5, 8, 0.270000
13, 14, 178, 6, 8, 0.250000
14, 13, 155, 6, 7, 0.270000
15, 12, 177, 5, 7, 0.290000
10, 17, 213, 7, 10, 0.280000
16, 11, 157, 4, 7, 0.280000
15, 12, 157, 5, 7, 0.280000
16, 11, 116, 3, 8, 0.280000
13, 14, 196, 6, 8, 0.250000
15, 12, 165, 5, 7, 0.280000
16, 11, 158, 6, 5, 0.240000
13, 14, 197, 5, 9, 0.290000
15, 12, 165, 5, 7, 0.280000
12, 15, 213, 4, 11, 0.330000
14, 13, 157, 3, 10, 0.320000
18, 9, 114, 5, 4, 0.220000
13, 14, 198, 4, 10, 0.300000
16, 11, 146, 3, 8, 0.300000
13, 14, 175, 4, 10, 0.300000
14, 13, 168, 4, 9, 0.300000
19, 8, 134, 4, 4, 0.290000
13, 14, 175, 4, 10, 0.300000
15, 12, 164, 5, 7, 0.280000
12, 15, 194, 3, 12, 0.410000
13, 14, 206, 5, 9, 0.280000
14, 13, 159, 5, 8, 0.280000
16, 11, 124, 4, 7, 0.260000
14, 13, 170, 5, 8, 0.280000
13, 14, 196, 5, 9, 0.280000
14, 13, 198, 4, 9, 0.290000
18, 9, 132, 4, 5, 0.250000
13, 14, 196, 5, 9, 0.280000
12, 15, 228, 3, 12, 0.370000
12, 15, 179, 4, 11, 0.320000
14, 13, 167, 6, 7, 0.250000
21, 6, 90, 2, 4, 0.300000
12, 15, 201, 7, 8, 0.250000
15, 12, 147, 3, 9, 0.320000
14, 13, 132, 5, 8, 0.290000
16, 11, 152, 6, 5, 0.240000
15, 12, 147, 3, 9, 0.320000
13, 14, 186, 6, 8, 0.300000
11, 16, 212, 6, 10, 0.280000
16, 11, 112, 4, 7, 0.250000
14, 13, 176, 5, 8, 0.310000
16, 11, 144, 2, 9, 0.320000
13, 14, 34, 1, 2, 0.160000
15, 12, 144, 4, 8, 0.300000
12, 15, 206, 6, 9, 0.310000
18, 9, 119, 2, 7, 0.320000
15, 12, 144, 4, 8, 0.300000
19, 8, 96, 4, 4, 0.240000
11, 16, 221, 8, 8, 0.240000
17, 10, 128, 5, 5, 0.260000
15, 12, 159, 6, 6, 0.270000
17, 10, 172, 3, 7, 0.320000
11, 16, 191, 4, 12, 0.320000
19, 8, 152, 4, 4, 0.310000
13, 14, 169, 4, 10, 0.330000
18, 9, 119, 5, 4, 0.240000
14, 13, 178, 6, 7, 0.250000
17, 10, 143, 4, 6, 0.290000
15, 12, 134, 3, 9, 0.330000
14, 13, 154, 4, 9, 0.290000
18, 9, 112, 4, 5, 0.250000
15, 12, 134, 3, 9, 0.330000
16, 11, 150, 5, 6, 0.260000
15, 12, 139, 4, 8, 0.280000
10, 17, 209, 6, 11, 0.280000
14, 13, 152, 2, 11, 0.350000
13, 14, 179, 6, 8, 0.250000
12, 15, 185, 4, 11, 0.330000
14, 13, 188, 4, 9, 0.300000
13, 14, 179, 6, 8, 0.250000
13, 14, 170, 5, 9, 0.290000
10, 17, 216, 7, 10, 0.280000
14, 13, 154, 7, 6, 0.220000
17, 10, 128, 4, 6, 0.260000
14, 13, 34, 1, 2, 0.170000
15, 12, 149, 4, 8, 0.320000
12, 15, 177, 4, 11, 0.310000
20, 7, 91, 3, 4, 0.250000
15, 12, 149, 4, 8, 0.320000
15, 12, 147, 4, 8, 0.320000
10, 17, 217, 7, 10, 0.250000
15, 12, 157, 6, 6, 0.240000
19, 8, 112, 4, 4, 0.250000
15, 12, 146, 3, 9, 0.320000
17, 10, 142, 6, 4, 0.230000
15, 12, 146, 3, 9, 0.320000
14, 13, 165, 6, 7, 0.270000
19, 8, 86, 3, 5, 0.280000
16, 11, 120, 3, 8, 0.280000
17, 10, 115, 3, 7, 0.310000
15, 12, 34, 1, 2, 0.180000
13, 14, 165, 5, 9, 0.290000
15, 12, 130, 4, 8, 0.270000
18, 9, 125, 3, 6, 0.300000
13, 14, 165, 5, 9, 0.290000
16, 11, 153, 4, 7, 0.330000
16, 11, 140, 6, 5, 0.220000
14, 13, 198, 4, 9, 0.290000
18, 9, 152, 4, 5, 0.250000
17, 10, 130, 4, 6, 0.270000
14, 13, 159, 5, 8, 0.280000
17, 10, 169, 5, 5, 0.280000
17, 10, 130, 4, 6, 0.270000
14, 13, 153, 6, 7, 0.230000
13, 14, 190, 5, 9, 0.330000
18, 9, 133, 4, 5, 0.250000
14, 13, 177, 4, 9, 0.310000
17, 10, 120, 3, 7, 0.270000
14, 13, 156, 4, 9, 0.300000
15, 12, 146, 6, 6, 0.230000
16, 11, 177, 4, 7, 0.310000
12, 15, 185, 3, 12, 0.340000
14, 13, 168, 3, 10, 0.320000
18, 9, 97, 4, 5, 0.230000
14, 13, 175, 6, 7, 0.240000
15, 12, 191, 5, 7, 0.280000
15, 12, 34, 1, 2, 0.180000
14, 13, 163, 4, 9, 0.330000
13, 14, 174, 3, 11, 0.370000
19, 8, 111, 1, 7, 0.350000
14, 13, 163, 4, 9, 0.330000
18, 9, 126, 4, 5, 0.250000
9, 18, 210, 6, 12, 0.300000
15, 12, 173, 5, 7, 0.260000
16, 11, 157, 7, 4, 0.220000
17, 10, 155, 3, 7, 0.330000
14, 13, 161, 2, 11, 0.350000
16, 11, 127, 4, 7, 0.270000
17, 10, 171, 5, 5, 0.250000
18, 9, 130, 4, 5, 0.280000
16, 11, 127, 4, 7, 0.270000
13, 14, 206, 8, 6, 0.200000
13, 14, 183, 3, 11, 0.380000
14, 13, 197, 5, 8, 0.290000
16, 11, 142, 4, 7, 0.300000
14, 13, 151, 4, 9, 0.290000
12, 15, 174, 3, 12, 0.350000
15, 12, 204, 6, 6, 0.280000
12, 15, 174, 3, 12, 0.350000
12, 15, 184, 7, 8, 0.230000
18, 9, 128, 6, 3, 0.200000
14, 13, 163, 6, 7, 0.250000
14, 13, 144, 4, 9, 0.330000
15, 12, 120, 3, 9, 0.320000
20, 7, 109, 3, 4, 0.300000
14, 13, 144, 4, 9, 0.330000
16, 11, 134, 4, 7, 0.310000
14, 13, 155, 3, 10, 0.350000
16, 11, 157, 4, 7, 0.280000
15, 12, 157, 5, 7, 0.280000
16, 11, 116, 3, 8, 0.280000
13, 14, 196, 6, 8, 0.250000
15, 12, 165, 5, 7, 0.280000
16, 11, 158, 6, 5, 0.240000
13, 14, 197, 5, 9, 0.290000
15, 12, 165, 5, 7, 0.280000
12, 15, 213, 4, 11, 0.330000
14, 13, 157, 3, 10, 0.320000
18, 9, 161, 4, 5, 0.270000
15, 12, 130, 3, 9, 0.310000
18, 9, 101, 4, 5, 0.250000
