trivial, nontrivial, cycles, bl, routed, usage
16, 11, 141, 3, 8, 0.290000
14, 13, 178, 4, 9, 0.310000
13, 14, 179, 6, 8, 0.250000
14, 13, 160, 6, 7, 0.250000
15, 12, 186, 5, 7, 0.310000
10, 17, 210, 5, 12, 0.300000
16, 11, 158, 4, 7, 0.280000
15, 12, 166, 4, 8, 0.310000
16, 11, 114, 3, 8, 0.270000
13, 14, 200, 6, 8, 0.260000
15, 12, 166, 5, 7, 0.280000
16, 11, 156, 6, 5, 0.230000
13, 14, 200, 4, 10, 0.330000
15, 12, 166, 5, 7, 0.280000
12, 15, 214, 4, 11, 0.330000
14, 13, 158, 3, 10, 0.320000
18, 9, 115, 5, 4, 0.220000
13, 14, 204, 4, 10, 0.300000
16, 11, 147, 2, 9, 0.370000
13, 14, 174, 4, 10, 0.290000
14, 13, 169, 4, 9, 0.330000
19, 8, 135, 4, 4, 0.290000
13, 14, 174, 4, 10, 0.290000
15, 12, 165, 5, 7, 0.280000
12, 15, 194, 4, 11, 0.360000
13, 14, 207, 5, 9, 0.270000
14, 13, 169, 4, 9, 0.310000
16, 11, 119, 4, 7, 0.270000
14, 13, 168, 5, 8, 0.270000
13, 14, 201, 6, 8, 0.260000
14, 13, 199, 4, 9, 0.290000
18, 9, 133, 4, 5, 0.250000
13, 14, 201, 6, 8, 0.260000
12, 15, 211, 4, 11, 0.330000
12, 15, 180, 4, 11, 0.330000
14, 13, 168, 6, 7, 0.240000
21, 6, 91, 2, 4, 0.300000
12, 15, 203, 6, 9, 0.270000
15, 12, 146, 3, 9, 0.300000
14, 13, 131, 5, 8, 0.270000
16, 11, 153, 6, 5, 0.230000
15, 12, 146, 3, 9, 0.300000
13, 14, 187, 6, 8, 0.300000
11, 16, 213, 6, 10, 0.280000
16, 11, 115, 3, 8, 0.290000
14, 13, 177, 5, 8, 0.290000
16, 11, 132, 2, 9, 0.310000
13, 14, 28, 0, 2, 0.170000
15, 12, 148, 4, 8, 0.300000
12, 15, 205, 6, 9, 0.310000
18, 9, 124, 2, 7, 0.310000
15, 12, 148, 4, 8, 0.300000
19, 8, 97, 4, 4, 0.240000
11, 16, 222, 8, 8, 0.240000
17, 10, 148, 5, 5, 0.250000
15, 12, 177, 6, 6, 0.260000
17, 10, 173, 3, 7, 0.320000
