trivial, nontrivial, cycles, bl, routed, usage
16, 11, 141, 3, 8, 0.290000
14, 13, 175, 4, 9, 0.300000
13, 14, 179, 6, 8, 0.250000
14, 13, 159, 5, 8, 0.270000
15, 12, 178, 5, 7, 0.290000
10, 17, 206, 6, 11, 0.300000
16, 11, 158, 4, 7, 0.280000
15, 12, 166, 4, 8, 0.310000
16, 11, 114, 3, 8, 0.270000
13, 14, 197, 6, 8, 0.250000
15, 12, 162, 4, 8, 0.310000
16, 11, 156, 6, 5, 0.230000
13, 14, 200, 4, 10, 0.330000
15, 12, 162, 4, 8, 0.310000
12, 15, 214, 4, 11, 0.330000
14, 13, 145, 3, 10, 0.320000
18, 9, 115, 5, 4, 0.210000
13, 14, 204, 4, 10, 0.300000
16, 11, 160, 2, 9, 0.380000
13, 14, 192, 4, 10, 0.300000
14, 13, 168, 4, 9, 0.300000
19, 8, 135, 4, 4, 0.290000
13, 14, 192, 4, 10, 0.300000
15, 12, 165, 5, 7, 0.280000
12, 15, 194, 4, 11, 0.360000
13, 14, 209, 5, 9, 0.270000
14, 13, 159, 5, 8, 0.280000
16, 11, 125, 4, 7, 0.260000
14, 13, 171, 5, 8, 0.280000
13, 14, 200, 5, 9, 0.280000
14, 13, 188, 4, 9, 0.300000
18, 9, 133, 4, 5, 0.250000
13, 14, 200, 5, 9, 0.280000
12, 15, 211, 4, 11, 0.330000
12, 15, 181, 5, 10, 0.300000
14, 13, 176, 6, 7, 0.240000
21, 6, 91, 2, 4, 0.300000
12, 15, 203, 6, 9, 0.270000
15, 12, 146, 3, 9, 0.300000
14, 13, 132, 5, 8, 0.270000
16, 11, 153, 6, 5, 0.230000
15, 12, 146, 3, 9, 0.300000
13, 14, 187, 6, 8, 0.300000
11, 16, 213, 6, 10, 0.280000
16, 11, 121, 4, 7, 0.260000
14, 13, 177, 5, 8, 0.300000
16, 11, 132, 2, 9, 0.310000
13, 14, 28, 0, 2, 0.170000
15, 12, 148, 4, 8, 0.300000
12, 15, 205, 6, 9, 0.300000
18, 9, 124, 2, 7, 0.310000
15, 12, 148, 4, 8, 0.300000
19, 8, 97, 4, 4, 0.240000
11, 16, 214, 8, 8, 0.240000
17, 10, 129, 5, 5, 0.250000
15, 12, 177, 6, 6, 0.260000
17, 10, 154, 4, 6, 0.300000
11, 16, 185, 5, 11, 0.290000
19, 8, 153, 4, 4, 0.310000
13, 14, 167, 4, 10, 0.320000
18, 9, 120, 5, 4, 0.240000
14, 13, 179, 6, 7, 0.250000
17, 10, 137, 4, 6, 0.280000
15, 12, 146, 3, 9, 0.330000
14, 13, 156, 4, 9, 0.310000
18, 9, 109, 4, 5, 0.240000
15, 12, 146, 3, 9, 0.330000
16, 11, 164, 5, 6, 0.290000
15, 12, 152, 3, 9, 0.340000
10, 17, 202, 6, 11, 0.270000
14, 13, 151, 3, 10, 0.320000
13, 14, 180, 6, 8, 0.250000
12, 15, 189, 6, 9, 0.240000
14, 13, 189, 4, 9, 0.300000
13, 14, 180, 6, 8, 0.250000
13, 14, 184, 5, 9, 0.290000
10, 17, 196, 7, 10, 0.270000
14, 13, 155, 7, 6, 0.220000
17, 10, 129, 4, 6, 0.250000
14, 13, 28, 0, 2, 0.180000
15, 12, 152, 3, 9, 0.350000
12, 15, 160, 4, 11, 0.310000
20, 7, 96, 3, 4, 0.260000
15, 12, 152, 3, 9, 0.350000
15, 12, 161, 4, 8, 0.330000
10, 17, 223, 7, 10, 0.260000
15, 12, 166, 6, 6, 0.230000
19, 8, 113, 4, 4, 0.240000
15, 12, 145, 3, 9, 0.310000
17, 10, 143, 6, 4, 0.230000
15, 12, 145, 3, 9, 0.310000
14, 13, 166, 6, 7, 0.270000
19, 8, 84, 3, 5, 0.270000
16, 11, 121, 3, 8, 0.290000
17, 10, 113, 3, 7, 0.300000
15, 12, 28, 0, 2, 0.190000
13, 14, 166, 5, 9, 0.290000
15, 12, 140, 4, 8, 0.270000
18, 9, 130, 3, 6, 0.290000
13, 14, 166, 5, 9, 0.290000
