trivial, nontrivial, cycles, bl, routed, usage
16, 11, 147, 3, 8, 0.300000
14, 13, 151, 5, 8, 0.290000
13, 14, 179, 6, 8, 0.250000
14, 13, 159, 5, 8, 0.270000
15, 12, 186, 5, 7, 0.310000
10, 17, 212, 6, 11, 0.280000
16, 11, 158, 4, 7, 0.270000
15, 12, 147, 4, 8, 0.300000
16, 11, 126, 3, 8, 0.280000
13, 14, 197, 6, 8, 0.250000
15, 12, 166, 5, 7, 0.280000
16, 11, 159, 6, 5, 0.240000
13, 14, 198, 5, 9, 0.290000
15, 12, 166, 5, 7, 0.280000
12, 15, 214, 4, 11, 0.330000
14, 13, 166, 4, 9, 0.290000
18, 9, 115, 5, 4, 0.210000
13, 14, 204, 4, 10, 0.310000
16, 11, 160, 2, 9, 0.380000
13, 14, 189, 4, 10, 0.310000
14, 13, 169, 4, 9, 0.330000
19, 8, 135, 4, 4, 0.290000
13, 14, 189, 4, 10, 0.310000
15, 12, 165, 5, 7, 0.280000
12, 15, 195, 3, 12, 0.410000
13, 14, 209, 5, 9, 0.270000
14, 13, 169, 4, 9, 0.310000
16, 11, 119, 4, 7, 0.270000
14, 13, 167, 5, 8, 0.270000
13, 14, 198, 6, 8, 0.260000
14, 13, 188, 4, 9, 0.310000
18, 9, 133, 4, 5, 0.250000
13, 14, 198, 6, 8, 0.260000
12, 15, 229, 3, 12, 0.360000
12, 15, 181, 5, 10, 0.310000
14, 13, 176, 6, 7, 0.250000
21, 6, 91, 2, 4, 0.300000
12, 15, 202, 7, 8, 0.250000
15, 12, 148, 3, 9, 0.310000
14, 13, 133, 5, 8, 0.280000
16, 11, 153, 6, 5, 0.230000
15, 12, 148, 3, 9, 0.310000
13, 14, 187, 6, 8, 0.300000
11, 16, 213, 6, 10, 0.280000
16, 11, 113, 4, 7, 0.250000
14, 13, 177, 5, 8, 0.290000
16, 11, 132, 2, 9, 0.310000
13, 14, 28, 0, 2, 0.170000
15, 12, 145, 4, 8, 0.300000
12, 15, 207, 6, 9, 0.290000
18, 9, 124, 2, 7, 0.310000
15, 12, 145, 4, 8, 0.300000
19, 8, 97, 4, 4, 0.240000
11, 16, 211, 9, 7, 0.210000
17, 10, 148, 5, 5, 0.250000
15, 12, 177, 6, 6, 0.270000
17, 10, 173, 3, 7, 0.320000
11, 16, 188, 4, 12, 0.320000
19, 8, 153, 4, 4, 0.310000
13, 14, 168, 4, 10, 0.320000
18, 9, 120, 5, 4, 0.230000
14, 13, 179, 6, 7, 0.240000
17, 10, 144, 4, 6, 0.290000
15, 12, 137, 3, 9, 0.330000
14, 13, 144, 5, 8, 0.250000
18, 9, 113, 4, 5, 0.250000
15, 12, 137, 3, 9, 0.330000
16, 11, 167, 4, 7, 0.310000
15, 12, 140, 4, 8, 0.280000
10, 17, 210, 6, 11, 0.290000
14, 13, 153, 2, 11, 0.350000
13, 14, 180, 6, 8, 0.250000
12, 15, 206, 6, 9, 0.270000
14, 13, 189, 4, 9, 0.290000
13, 14, 180, 6, 8, 0.250000
13, 14, 171, 5, 9, 0.280000
10, 17, 215, 6, 11, 0.280000
14, 13, 155, 7, 6, 0.210000
17, 10, 129, 4, 6, 0.260000
